t,Obs_Wetland outflow (m3/day)_expression_noisy
40197.28,4.12361744729069
40197.29,3.70896473547029
40197.3,3.47240353337256
40197.31,3.50181051166714
40197.32,3.48872551810735
40197.33,3.21933501469463
40197.34,3.02262855266571
40197.35,2.79113938715604
40197.36,2.53370548469841
40197.37,2.36429231829763
40197.38,2.19119027709627
40197.39,2.043966215991
40197.4,1.90312026217053
40197.41,1.77948528720799
40197.42,1.67880184780356
40197.43,1.50334904619093
40197.44,1.32378756443685
40197.45,1.15311141414512
40197.46,1.05287104342945
40197.47,1.03439291446858
40197.48,0.992521748276345
40197.49,0.965485966880367
40197.5,0.972491714722666
40197.51,0.932125555705952
40197.52,0.940527883453765
40197.53,0.892160370981753
40197.54,0.895203058706373
40197.55,0.896840775793499
40197.56,0.878082436667247
40197.57,0.864073269276487
40197.58,0.845176988990416
40197.59,0.871166898533755
40197.6,0.845368760817348
40197.61,0.813940484392812
40197.62,0.808216662641152
40197.63,0.818167970815822
40197.64,0.809574069662393
40197.65,0.789982661706068
40197.66,0.795884954347031
40197.67,0.762426882839212
40197.68,0.730311926072781
40197.69,0.691123853604936
40197.7,0.700075853729715
40197.71,0.644457595828198
40197.72,0.609612671651066
40197.73,0.601929156891489
40197.74,0.59641159178931
40197.75,0.612201707016762
40197.76,0.604636330538945
40197.77,0.581650617730516
40197.78,0.58901888090869
40197.79,0.590015744764184
40197.8,0.591425615131303
40197.81,0.590203440203906
40197.82,0.578994987340015
40197.83,0.537564980154486
40197.84,0.504996741040428
40197.85,0.515542093406965
40197.86,0.497691350482449
40197.87,0.455836761324868
40197.88,0.443658447550567
40197.89,0.454370285433963
40197.9,0.457705035295951
40197.91,0.456124541714488
40197.92,0.426425768399688
40197.93,0.426634045199802
40197.94,0.424516493091383
40197.95,0.443980206501416
40197.96,0.442745740381761
40197.97,0.440861144422746
40197.98,0.43438210832306
40197.99,0.431973248706431
40198,0.434326875270109
40198.01,0.427302598284443
40198.02,0.416379799755335
40198.03,0.402193831033205
40198.04,0.403718837184094
40198.05,0.39995861067267
40198.06,0.396744434528661
40198.07,0.380925227328828
40198.08,0.373486537367086
40198.09,0.355740676871286
40198.1,0.367003043197301
40198.11,0.380477888822528
40198.12,0.38563708851983
40198.13,0.385090086225457
40198.14,0.390697223261192
40198.15,0.375516476896501
40198.16,0.363052659212082
40198.17,0.376387018498724
40198.18,0.366695329892301
40198.19,0.367398440822967
40198.2,0.353521350877498
40198.21,0.329939866776785
40198.22,0.333613058521266
40198.23,0.728653969792704
40198.24,0.78429112533848
40198.25,0.757957947779815
40198.26,0.753135166202752
40198.27,0.769382761580829
40198.28,0.820232814085612
40198.29,0.997814259362775
40198.3,1.22902051452097
40198.31,1.51585276079647
40198.32,1.73708994681272
40198.33,1.91826255836723
40198.34,2.17892012178637
40198.35,2.33027925576981
40198.36,2.4497725405186
40198.37,2.33850108544087
40198.38,2.22730001188085
40198.39,2.19571372449378
40198.4,2.04709119786538
40198.41,1.8682998266546
40198.42,1.75398889278342
40198.43,1.68005905529551
40198.44,1.58643743663525
40198.45,1.50040687834848
40198.46,1.34402675095459
40198.47,1.26014903189101
40198.48,1.24457579034958
40198.49,1.18295594624293
40198.5,1.10551802731087
40198.51,1.0827652906593
40198.52,1.00724574040732
40198.53,0.967912636676802
40198.54,0.911286153386609
40198.55,0.857539898453135
40198.56,0.815522958423171
40198.57,0.795086909926182
40198.58,0.746181837536247
40198.59,0.652683938966765
40198.6,0.596655528902462
40198.61,0.57424825485939
40198.62,0.554681330273696
40198.63,0.548348331554893
40198.64,0.531273064503161
40198.65,0.516545417198645
40198.66,0.475949210975767
40198.67,0.459234119490395
40198.68,0.449635828980357
40198.69,0.453765965736423
40198.7,0.444999182383039
40198.71,0.42708368543729
40198.72,0.394996764084166
40198.73,0.377100036884602
40198.74,0.359360995253936
40198.75,0.340268043457824
40198.76,0.324036881232461
40198.77,0.310606855809567
40198.78,0.302761987232755
40198.79,0.310309779491985
40198.8,0.290052912593306
40198.81,0.266682732939238
40198.82,0.258894231705498
40198.83,0.239865053747399
40198.84,0.228488368780154
40198.85,0.218043709731273
40198.86,0.203519810018871
40198.87,0.198268385821142
40198.88,0.191694953351878
40198.89,0.182133071059684
40198.9,0.174717850168653
40198.91,0.168124149913477
40198.92,0.155840718768103
40198.93,0.147495151728391
40198.94,0.137051610289699
40198.95,0.126077026197356
40198.96,0.113708628033205
40198.97,0.108136942876664
40198.98,0.0977030167129682
40198.99,0.0830315442235118
40199,0.0733141302598951
40199.01,0.059710063493128
40199.02,0.0582513979583509
40199.03,0.0575334924092004
40199.04,0.0577406665755839
40199.05,0.0558907657629879
40199.06,0.0526797036162752
40199.07,0.0533810431686623
40199.08,0.0525682969204441
40199.09,0.0519990367376146
40199.1,0.0491377041946532
40199.11,0.0475128487390983
40199.12,0.0428873250472903
40199.13,0.0411684184220206
40199.14,0.0366891448294787
40199.15,0.0336663251745532
40199.16,0.0304544134448672
40199.17,0.0295458214586647
40199.18,0.0283333376040665
40199.19,0.0259107772725919
40199.2,0.0247980637407621
40199.21,0.0228067556054051
40199.22,0.0196615510156703
40199.23,0.0175894708546306
40199.24,0.0149999511638982
40199.25,0.0132779329189239
40199.26,0.0116303100341551
40199.27,0.00963767024479833
40199.28,0.00805769690368036
40199.29,0.00642865997435444
40199.3,0.00443941718563288
40199.31,0.00264956740691047
40199.32,0.000781748563567761
40199.33,0
40199.34,0
40199.35,0
40199.36,0
40199.37,0
40199.38,0
40199.39,0
40199.4,0
40199.41,0
40199.42,0
40199.43,0
40199.44,0
40199.45,0
40199.46,0
40199.47,0
40199.48,0
40199.49,0
40199.5,0
40199.51,0
40199.52,0
40199.53,0
40199.54,0
40199.55,0
40199.56,0
40199.57,0
40199.58,0
40199.59,0
40199.6,0
40199.61,0
40199.62,0
40199.63,0
40199.64,0
40199.65,0
40199.66,0
40199.67,0
40199.68,0
40199.69,0
40199.7,0
40199.71,0
40199.72,0
40199.73,0
40199.74,0
40199.75,0
40199.76,0
40199.77,0
40199.78,0
40199.79,0
40199.8,0
40199.81,0
40199.82,0
40199.83,0
40199.84,0
40199.85,0
40199.86,0
40199.87,0
40199.88,4.01767658096813E-12
40199.89,0.000799304105903763
40199.9,0.0500862916583711
40199.91,0.215860792927611
40199.92,0.558922278057698
40199.93,0.958717596492378
40199.94,1.41670705151268
40199.95,2.02465359172429
40199.96,2.63281179331608
40199.97,3.30202159930524
40199.98,4.42938009969693
40199.99,5.52453286939612
40200,6.92249276177138
40200.01,8.31332330049058
40200.02,9.53297924946638
40200.03,11.241996578792
40200.04,12.2560245604446
40200.05,13.9451118541646
40200.06,14.3288500311685
40200.07,14.5655724224711
40200.08,14.9196984067555
40200.09,15.7158267952881
40200.1,16.0081438147185
40200.11,16.5331285666468
40200.12,18.0432144959601
40200.13,18.8461722237448
40200.14,20.0394466109163
40200.15,20.6982091980431
40200.16,20.8157466588736
40200.17,20.9050018491005
40200.18,21.6901425027671
40200.19,22.5395945288575
40200.2,22.9995590938833
40200.21,23.3529291424854
40200.22,24.9221983068021
40200.23,25.1507644909933
40200.24,25.0345792962662
40200.25,24.4713626210546
40200.26,23.875135592873
40200.27,24.9193125121516
40200.28,24.1465548211232
40200.29,25.3741407733884
40200.3,24.4973490965319
40200.31,23.1311346149196
40200.32,24.106295344537
40200.33,23.6284522845737
40200.34,23.9393828088547
40200.35,23.4851508184597
40200.36,22.5876359176582
40200.37,22.441313240812
40200.38,21.5124012600721
40200.39,21.0352312696252
40200.4,20.2203654390647
40200.41,18.5742447375349
40200.42,18.1315033604154
40200.43,17.2276250522716
40200.44,16.5382039027473
40200.45,16.1068349160964
40200.46,14.8882377375499
40200.47,14.6928822019131
40200.48,14.5792199196703
40200.49,14.9981115102902
40200.5,14.9286271784223
40200.51,14.6444813860694
40200.52,13.9679509190051
40200.53,13.5587186761353
40200.54,12.6608797934893
40200.55,12.4431678603368
40200.56,12.013592302805
40200.57,11.5409278729674
40200.58,11.2004773794003
40200.59,10.9936438688746
40200.6,10.719513934686
40200.61,10.033117346491
40200.62,10.0671127221413
40200.63,9.72309609746057
40200.64,9.45939469025505
40200.65,9.27648689266506
40200.66,8.8822761047024
40200.67,8.79938173687823
40200.68,8.55711600743345
40200.69,8.21939942692163
40200.7,8.11557019525129
40200.71,8.15063214739137
40200.72,8.14441537691257
40200.73,8.03824871839667
40200.74,7.75664051907918
40200.75,7.54763511059595
40200.76,7.38410003059046
40200.77,6.97138364566148
40200.78,7.00726832125171
40200.79,6.89755939612667
40200.8,6.53647932598642
40200.81,6.69171896660528
40200.82,6.9192408966184
40200.83,6.53237028199046
40200.84,6.36600954444839
40200.85,6.09156317010485
40200.86,6.0946028401327
40200.87,5.74216198093368
40200.88,5.71060426257032
40200.89,5.70266756641259
40200.9,5.80580396545604
40200.91,5.43574498985568
40200.92,5.25951424700328
40200.93,5.17119473329057
40200.94,5.24921662266165
40200.95,5.19661655149873
40200.96,5.2369296108708
40200.97,5.22995023629636
40200.98,5.02966213500076
40200.99,4.94575511395389
40201,4.82547327773648
40201.01,4.7198777636112
40201.02,4.54145272230066
40201.03,4.57832429591472
40201.04,4.55350357444296
40201.05,4.25996783099088
40201.06,4.2926759408975
40201.07,4.16923451181654
40201.08,3.94991314334577
40201.09,4.03414144994477
40201.1,3.97633669900187
40201.11,3.95854724070034
40201.12,3.88531698685287
40201.13,3.8230879894607
40201.14,3.58235239873181
40201.15,3.6070816738743
40201.16,3.48185927989058
40201.17,3.43228888296926
40201.18,3.37260729318008
40201.19,3.23332185294834
40201.2,3.06228343119826
40201.21,2.98021680503888
40201.22,3.01366409959462
40201.23,2.8830553115074
40201.24,2.76132882443744
40201.25,2.69451878085254
40201.26,2.57770749632008
40201.27,2.59592154018657
40201.28,2.54678859153492
40201.29,2.63824662109529
40201.3,2.55572981096891
40201.31,2.61175195672029
40201.32,2.46086590149121
40201.33,2.36917233557203
40201.34,2.19706995980485
40201.35,2.07397303550075
40201.36,1.95825433558972
40201.37,1.89273404282386
40201.38,1.86129474698308
40201.39,1.7427119266279
40201.4,1.57450192796938
40201.41,1.47694702563455
40201.42,1.37295107192602
40201.43,1.25905463632367
40201.44,1.19189494513311
40201.45,1.12805234635219
40201.46,1.00572789744373
40201.47,0.888279947696658
40201.48,0.736382981823186
40201.49,0.636303461804992
40201.5,0.561358798152359
40201.51,0.458545943890265
40201.52,0.459137055230945
40201.53,0.457999955460282
40201.54,0.45552903056179
40201.55,0.452690532083937
40201.56,0.44051617267189
40201.57,0.441644862145512
40201.58,0.442437660340759
40201.59,0.433836072128392
40201.6,0.42042835323239
40201.61,0.422438345699995
40201.62,0.42584548151888
40201.63,0.403768299486759
40201.64,0.398610378382898
40201.65,0.384438757328877
40201.66,0.394456541037075
40201.67,0.37469135081656
40201.68,0.352725935279041
40201.69,0.329158904058914
40201.7,0.322949480336216
40201.71,0.299324696094071
40201.72,0.290586996210723
40201.73,0.272508920184128
40201.74,0.2685793156697
40201.75,0.265355561797557
40201.76,0.25796813486186
40201.77,0.229325570128403
40201.78,0.206430623330714
40201.79,0.179165838328137
40201.8,0.179919301731194
40201.81,0.163942382447113
40201.82,0.149362898275392
40201.83,0.139878431436782
40201.84,0.137518702818229
40201.85,0.13152139081025
40201.86,0.127081372413711
40201.87,0.122382540372477
40201.88,0.113571734642913
40201.89,0.114874414059006
40201.9,0.115536551184153
40201.91,0.110466286131354
40201.92,0.104970693817985
40201.93,0.105275583916454
40201.94,0.106802605811233
40201.95,0.100927799382246
40201.96,0.0966050597309189
40201.97,0.0896070311941718
40201.98,0.0846264050953572
40201.99,0.0734983764684341
40202,0.064301048537174
40202.01,0.0604755912935713
40202.02,0.0555373870031881
40202.03,0.051508290474044
40202.04,0.0469628817710069
40202.05,0.0430354450718753
40202.06,0.0385823410572029
40202.07,0.0336764852758021
40202.08,0.0293245917572577
40202.09,0.0241409095817534
40202.1,0.0203082639769292
40202.11,0.0150917096631249
40202.12,0.0103409074057474
40202.13,0.0059206898621541
40202.14,0.00123546341551946
40202.15,0.000154376781366081
40202.16,0.000156477932018945
40202.17,0.000155354429675925
40202.18,0.000148893035644352
40202.19,0.000152291062114274
40202.2,0.000149254549190642
40202.21,0.000140480086166506
40202.22,0.000143683862385431
40202.23,0.00013929453108745
40202.24,0.000136567053895724
40202.25,0.000134762696774823
40202.26,0.000127648076229487
40202.27,0.000125719133010014
40202.28,0.000116462065954425
40202.29,0.000108712660455179
40202.3,0.000103148410737418
40202.31,0.000105029811390094
40202.32,0.000101973493354444
40202.33,0.000100356982720007
40202.34,9.42190301719067E-05
40202.35,9.07558933908735E-05
40202.36,8.10275519675267E-05
40202.37,7.61829708391248E-05
40202.38,7.28540773648274E-05
40202.39,6.75375320376756E-05
40202.4,6.0046617445623E-05
40202.41,5.38216010556072E-05
40202.42,5.12591497575672E-05
40202.43,4.95123099634009E-05
40202.44,4.52718600687767E-05
40202.45,4.34566320908072E-05
40202.46,3.81260072878333E-05
40202.47,3.50066640176102E-05
40202.48,3.14742648696221E-05
40202.49,2.84745065595901E-05
40202.5,2.35288855921768E-05
40202.51,2.0363867068365E-05
40202.52,1.65824870463731E-05
40202.53,1.2453965725117E-05
40202.54,8.63742853949287E-06
40202.55,4.9631156490936E-06
40202.56,1.3614493003374E-06
40202.57,0
40202.58,0
40202.59,0
40202.6,0
40202.61,0
40202.62,0
40202.63,0
40202.64,0
40202.65,0
40202.66,0
40202.67,0
40202.68,0
40202.69,0
40202.7,0
40202.71,0
40202.72,0
40202.73,0
40202.74,0
40202.75,0
40202.76,0
40202.77,0
40202.78,0
40202.79,0
40202.8,0
40202.81,0
40202.82,0
40202.83,0
40202.84,0
40202.85,0
40202.86,0
40202.87,0
40202.88,0
40202.89,0
40202.9,0
40202.91,0
40202.92,2.93659981675774E-10
40202.93,0.0573842769966309
40202.94,0.435272509289715
40202.95,1.32926273631866
40202.96,2.75904386543139
40202.97,4.63324914148258
40202.98,6.26415806636483
40202.99,8.1752749419265
40203,9.8479864175116
40203.01,10.9569958894396
40203.02,12.2156621678187
40203.03,13.2278195852732
40203.04,14.0013232478217
40203.05,14.8338791254057
40203.06,16.7113330486678
40203.07,17.9045939468277
40203.08,21.4872476620804
40203.09,26.226200517015
40203.1,34.6031304001065
40203.11,48.5703738358621
40203.12,65.4774412575617
40203.13,83.7367876123987
40203.14,109.232898082965
40203.15,139.72751194158
40203.16,168.258794590961
40203.17,200.78926151112
40203.18,221.782164936172
40203.19,242.574915056113
40203.2,259.407991500573
40203.21,276.569841935445
40203.22,301.15180367529
40203.23,323.855761949276
40203.24,353.036171784238
40203.25,406.108445972751
40203.26,441.105337058071
40203.27,460.407740672241
40203.28,500.24025414869
40203.29,531.172004564829
40203.3,518.256365598217
40203.31,505.427857732483
40203.32,494.075687856264
40203.33,490.037383065392
40203.34,487.276076620987
40203.35,474.987214010654
40203.36,455.911745409929
40203.37,460.975246479696
40203.38,442.092086956978
40203.39,442.883960813983
40203.4,461.683697485401
40203.41,462.452943075501
40203.42,452.10458213191
40203.43,450.831727789504
40203.44,354.854797675697
40203.45,338.042873685629
40203.46,328.589431542641
40203.47,306.141799521639
40203.48,281.082754102597
40203.49,267.214508379166
40203.5,245.466953865837
40203.51,232.894332909812
40203.52,224.009132167206
40203.53,217.037153256772
40203.54,220.051353446692
40203.55,209.290042356082
40203.56,201.785134416442
40203.57,194.505474157136
40203.58,184.612884309874
40203.59,190.918258816819
40203.6,181.931398924144
40203.61,176.054661233936
40203.62,170.571938780662
40203.63,177.769813820816
40203.64,170.897711904273
40203.65,162.111804578406
40203.66,162.708003104918
40203.67,154.457761137473
40203.68,142.090389395472
40203.69,144.17239294072
40203.7,145.226917142206
40203.71,136.67201822882
40203.72,129.469389656964
40203.73,126.999945147554
40203.74,121.284642332926
40203.75,114.097482035782
40203.76,108.440084804526
40203.77,112.202296525761
40203.78,113.487618501317
40203.79,107.838807826946
40203.8,105.209778990329
40203.81,103.347986723703
40203.82,100.169806389314
40203.83,97.8897650790627
40203.84,100.555702879066
40203.85,96.2793710422075
40203.86,92.7451174290394
40203.87,91.351934845173
40203.88,88.3658571466519
40203.89,86.0729276720295
40203.9,83.8537115599653
40203.91,80.422604073576
40203.92,82.1688122671561
40203.93,79.4621599880737
40203.94,81.3292347138724
40203.95,78.1113684999123
40203.96,74.9243917344599
40203.97,74.3267603182703
40203.98,72.6140724851518
40203.99,73.1998100859664
40204,73.3300306934943
40204.01,76.8810506816811
40204.02,69.1831127483243
40204.03,65.917417435099
40204.04,64.6596929481639
40204.05,63.0885403648513
40204.06,61.8156515739464
40204.07,65.2663629707417
40204.08,59.8121386447159
40204.09,59.7953538460686
40204.1,58.4892732268454
40204.11,57.5953650876908
40204.12,58.4610984362429
40204.13,57.3446822008348
40204.14,57.615577601314
40204.15,58.6533788317944
40204.16,59.4370771733272
40204.17,55.097434092085
40204.18,52.9741599966193
40204.19,50.0115446186795
40204.2,47.967666741365
40204.21,46.8091898325924
40204.22,48.7278240949852
40204.23,46.7917707159777
40204.24,45.3866700684908
40204.25,44.1765013763934
40204.26,45.0827471175637
40204.27,43.2792109602645
40204.28,42.7709781816345
40204.29,42.6698960333656
40204.3,42.2002506374733
40204.31,38.695704722419
40204.32,36.2772094354043
40204.33,36.0162797503382
40204.34,33.2812680401379
40204.35,32.1725859740574
40204.36,29.9584024977205
40204.37,29.4747543160921
40204.38,28.584331139976
40204.39,26.5182407460653
40204.4,25.5463080161188
40204.41,24.3905913807502
40204.42,23.9078297316916
40204.43,24.6859710069841
40204.44,24.748678266132
40204.45,24.8373409116217
40204.46,25.7777371088532
40204.47,25.6339504468161
40204.48,26.376217329932
40204.49,26.3981428241293
40204.5,26.3108814270861
40204.51,25.7457479310588
40204.52,24.8671511610921
40204.53,23.9028175832579
40204.54,23.0666377753755
40204.55,23.2202496690957
40204.56,23.2815934073224
40204.57,22.5154143798839
40204.58,23.1103662962043
40204.59,22.4609156903916
40204.6,21.9958770020549
40204.61,20.9523236890401
40204.62,20.2927185355997
40204.63,20.6457927406982
40204.64,20.723072238219
40204.65,20.1625158093083
40204.66,20.6939905341342
40204.67,20.4379226108048
40204.68,20.2644854237108
40204.69,20.6511011756876
40204.7,20.6649888378804
40204.71,20.2064566779656
40204.72,19.3612626646843
40204.73,19.8442566403513
40204.74,18.3161959417112
40204.75,17.8000165246251
40204.76,16.7620030198731
40204.77,16.3385353088138
40204.78,16.5897762929366
40204.79,16.2691550150289
40204.8,15.9134812360217
40204.81,15.733709209662
40204.82,16.4605348683636
40204.83,16.9360755345019
40204.84,16.8944074635913
40204.85,16.4379832058044
40204.86,16.1148087193429
40204.87,16.1361449690223
40204.88,15.8872159149868
40204.89,15.6960731648617
40204.9,15.109384648548
40204.91,14.4292230118703
40204.92,13.9010151553096
40204.93,13.9196013176247
40204.94,13.4825693055339
40204.95,14.4079906173519
40204.96,14.5187806401096
40204.97,14.6598633762425
40204.98,14.9343680022071
40204.99,14.3466036755
40205,13.7473358126432
40205.01,13.5444458315104
40205.02,13.6590679779361
40205.03,13.748672906021
40205.04,14.2618353331314
40205.05,14.6643372789354
40205.06,14.9094755194456
40205.07,15.1792253679236
40205.08,15.0659699598695
40205.09,15.2017701698292
40205.1,14.8457521513747
40205.11,14.4480133927975
40205.12,14.6169602998247
40205.13,13.736370717685
40205.14,14.0905181404052
40205.15,14.6190690727777
40205.16,14.1744134099724
40205.17,14.2387372721435
40205.18,14.0615282817435
40205.19,13.4446261492126
40205.2,13.3657848644019
40205.21,13.3421118853622
40205.22,13.4915500955334
40205.23,13.1234286828713
40205.24,12.9390960920176
40205.25,12.4955494623486
40205.26,12.649782410304
40205.27,12.4001370932553
40205.28,12.4881620983317
40205.29,12.0338084736134
40205.3,11.8655309186792
40205.31,11.3672565529754
40205.32,10.9473216357463
40205.33,11.1118409772422
40205.34,10.8615242321735
40205.35,10.6463525549059
40205.36,10.6761011040609
40205.37,10.2430541786981
40205.38,10.6222963196325
40205.39,10.1845598745803
40205.4,9.87663375558963
40205.41,10.2950997685287
40205.42,9.59691617275302
40205.43,9.87918045872254
40205.44,9.763882775096
40205.45,9.67778335003038
40205.46,9.1740355152801
40205.47,9.00752123308889
40205.48,8.4911110742802
40205.49,8.53716906455571
40205.5,8.27688386019835
40205.51,7.93301824161624
40205.52,7.6408688135258
40205.53,7.42857442063971
40205.54,7.4516997769049
40205.55,7.33679041750276
40205.56,6.99204217837467
40205.57,6.64559685447228
40205.58,6.2906213156964
40205.59,6.26930614247233
40205.6,6.183464549171
40205.61,5.82595034706895
40205.62,5.41313569719797
40205.63,5.2593990922823
40205.64,5.03201273139088
40205.65,4.96311830970499
40205.66,4.79943238122664
40205.67,4.71681326937477
40205.68,4.77087673879874
40205.69,4.85221987600192
40205.7,4.75799488035281
40205.71,4.7888427979541
40205.72,4.64541839990407
40205.73,4.42942045175518
40205.74,4.40064592886545
40205.75,4.49053873112239
40205.76,4.60330584370689
40205.77,4.51989294001432
40205.78,4.23718389204818
40205.79,4.21272217727116
40205.8,4.12388885025005
40205.81,4.13235281451536
40205.82,4.18943799865024
40205.83,4.06674239774226
40205.84,3.91883083657233
40205.85,3.81255447107021
40205.86,3.67985690267095
40205.87,3.52278364384839
40205.88,3.49075713256544
40205.89,3.36684753840098
40205.9,3.29003420873183
40205.91,3.21035809788935
40205.92,3.10840950704854
40205.93,3.11394702613671
40205.94,3.02501810420945
40205.95,2.97001906023574
40205.96,2.98723038487821
40205.97,2.92306114121146
40205.98,2.75737768625884
40205.99,2.67603754696861
40206,2.5970922327366
40206.01,2.5988309648569
40206.02,2.6726328898412
40206.03,2.63315938439271
40206.04,2.56871276859056
40206.05,2.61814575690216
40206.06,2.50842574396471
40206.07,2.47120944801504
40206.08,2.4444309741776
40206.09,2.38038354777023
40206.1,2.3091863752824
40206.11,2.26202041643756
40206.12,2.29760051792863
40206.13,2.26839700585533
40206.14,2.16594375119894
40206.15,2.11931139606342
40206.16,2.11065888910989
40206.17,2.14637984496361
40206.18,2.11906573350884
40206.19,2.05380676936949
40206.2,2.05510976044297
40206.21,2.02380015516574
40206.22,1.94910470540814
40206.23,1.83384570681127
40206.24,1.76105533901808
