t, Obs_Wetland Cell 1 Water depth (m)_expression
40351.73000,0.633594
40351.74000,0.633648
40351.75000,0.633702
40351.76000,0.633757
40351.77000,0.633811
40351.78000,0.633865
40351.79000,0.639758
40351.80000,0.65267
40351.81000,0.67377
40351.82000,0.695954
40351.83000,0.714697
40351.84000,0.72855
40351.85000,0.737076
40351.86000,0.745511
40351.87000,0.745742
40351.88000,0.745972
40351.89000,0.746203
40351.90000,0.746434
40351.91000,0.746664
40351.92000,0.746895
40351.93000,0.747126
40351.94000,0.747357
40351.95000,0.747587
40351.96000,0.747818
40351.97000,0.747804
40351.98000,0.74779
40351.99000,0.747775
40352.00000,0.747761
40352.01000,0.747747
40352.02000,0.747733
40352.03000,0.747719
40352.04000,0.747704
40352.05000,0.74769
40352.06000,0.747676
40352.07000,0.747662
40352.08000,0.747648
40352.09000,0.747633
40352.10000,0.74753
40352.11000,0.747382
40352.12000,0.747235
40352.13000,0.747087
40352.14000,0.746939
40352.15000,0.746791
40352.16000,0.746643
40352.17000,0.746496
40352.18000,0.746348
40352.19000,0.7462
40352.20000,0.746052
40352.21000,0.745904
40352.22000,0.745757
40352.23000,0.745609
40352.24000,0.745461
40352.25000,0.745313
40352.26000,0.745165
40352.27000,0.745018
40352.28000,0.744645
40352.29000,0.744244
40352.30000,0.743844
40352.31000,0.743443
40352.32000,0.743042
40352.33000,0.742642
40352.34000,0.742241
40352.35000,0.74184
40352.36000,0.74144
40352.37000,0.741039
40352.38000,0.740639
40352.39000,0.740238
40352.40000,0.739837
40352.41000,0.739437
40352.42000,0.739036
40352.43000,0.738635
40352.44000,0.738235
40352.45000,0.73784
40352.46000,0.73749
40352.47000,0.737141
40352.48000,0.736792
40352.49000,0.736442
40352.50000,0.736093
40352.51000,0.735743
40352.52000,0.735394
40352.53000,0.735044
40352.54000,0.734695
40352.55000,0.734346
40352.56000,0.733996
40352.57000,0.733647
40352.58000,0.733297
40352.59000,0.732948
40352.60000,0.732599
40352.61000,0.732249
40352.62000,0.7319
40352.63000,0.731633
40352.64000,0.731531
40352.65000,0.731429
40352.66000,0.731327
40352.67000,0.731225
40352.68000,0.731123
40352.69000,0.731021
40352.70000,0.730919
40352.71000,0.730817
40352.72000,0.730715
40352.73000,0.730614
40352.74000,0.730512
40352.75000,0.73041
40352.76000,0.730308
40352.77000,0.730206
40352.78000,0.730104
40352.79000,0.730002
40352.80000,0.7299
40352.81000,0.729801
40352.82000,0.729704
40352.83000,0.729607
40352.84000,0.72951
40352.85000,0.729413
40352.86000,0.729316
40352.87000,0.729219
40352.88000,0.729122
40352.89000,0.729025
40352.90000,0.728928
40352.91000,0.728831
40352.92000,0.728734
40352.93000,0.728637
40352.94000,0.72854
40352.95000,0.728443
40352.96000,0.728346
40352.97000,0.728248
40352.98000,0.728151
40352.99000,0.728053
40353.00000,0.727955
40353.01000,0.727857
40353.02000,0.727759
40353.03000,0.72766
40353.04000,0.727562
40353.05000,0.727464
40353.06000,0.727365
40353.07000,0.727267
40353.08000,0.727169
40353.09000,0.72707
40353.10000,0.726972
40353.11000,0.726874
40353.12000,0.726776
40353.13000,0.726677
40353.14000,0.726579
40353.15000,0.726481
40353.16000,0.726382
40353.17000,0.726095
40353.18000,0.725807
40353.19000,0.725519
40353.20000,0.725232
40353.21000,0.724944
40353.22000,0.724656
40353.23000,0.724369
40353.24000,0.724081
40353.25000,0.723793
40353.26000,0.723506
40353.27000,0.723218
40353.28000,0.72293
40353.29000,0.722643
40353.30000,0.722355
40353.31000,0.722067
40353.32000,0.72178
40353.33000,0.721492
40353.34000,0.72114
40353.35000,0.720562
40353.36000,0.719985
40353.37000,0.719407
40353.38000,0.71883
40353.39000,0.718252
40353.40000,0.717674
40353.41000,0.717097
40353.42000,0.716519
40353.43000,0.715942
40353.44000,0.715364
40353.45000,0.714787
40353.46000,0.714209
40353.47000,0.713631
40353.48000,0.713054
40353.49000,0.712476
40353.50000,0.711899
40353.51000,0.711321
40353.52000,0.710899
40353.53000,0.710672
40353.54000,0.710445
40353.55000,0.710218
40353.56000,0.709991
40353.57000,0.709764
40353.58000,0.709536
40353.59000,0.709309
40353.60000,0.709082
40353.61000,0.708855
40353.62000,0.708628
40353.63000,0.708401
40353.64000,0.708173
40353.65000,0.707946
40353.66000,0.707719
40353.67000,0.707492
40353.68000,0.707265
40353.69000,0.707038
40353.70000,0.706811
40353.71000,0.706583
40353.72000,0.706356
40353.73000,0.706129
40353.74000,0.705902
40353.75000,0.705675
40353.76000,0.705516
40353.77000,0.705381
40353.78000,0.705245
40353.79000,0.70511
40353.80000,0.704975
40353.81000,0.70484
40353.82000,0.704705
40353.83000,0.704569
40353.84000,0.704434
40353.85000,0.704299
40353.86000,0.704164
40353.87000,0.704029
40353.88000,0.703894
40353.89000,0.703758
40353.90000,0.703623
40353.91000,0.703488
40353.92000,0.703353
40353.93000,0.703218
40353.94000,0.703082
40353.95000,0.702947
40353.96000,0.702812
40353.97000,0.702677
40353.98000,0.702542
40353.99000,0.702406
40354.00000,0.702271
40354.01000,0.702136
40354.02000,0.702001
40354.03000,0.701866
40354.04000,0.70173
40354.05000,0.701595
40354.06000,0.70146
40354.07000,0.701283
40354.08000,0.700843
40354.09000,0.700403
40354.10000,0.699963
40354.11000,0.699523
40354.12000,0.699083
40354.13000,0.698643
40354.14000,0.698203
40354.15000,0.697763
40354.16000,0.697323
40354.17000,0.696883
40354.18000,0.696443
40354.19000,0.696002
40354.20000,0.695562
40354.21000,0.695122
40354.22000,0.694682
40354.23000,0.694242
40354.24000,0.693802
40354.25000,0.693362
40354.26000,0.692922
40354.27000,0.692482
40354.28000,0.692042
40354.29000,0.691602
40354.30000,0.691162
40354.31000,0.690721
40354.32000,0.690281
40354.33000,0.689841
40354.34000,0.689401
40354.35000,0.688961
40354.36000,0.688521
40354.37000,0.688081
40354.38000,0.687641
40354.39000,0.687201
40354.40000,0.686761
40354.41000,0.686321
40354.42000,0.68588
40354.43000,0.68544
40354.44000,0.685
40354.45000,0.68456
40354.46000,0.68412
40354.47000,0.68368
40354.48000,0.68324
40354.49000,0.6828
40354.50000,0.682696
40354.51000,0.682594
40354.52000,0.682492
40354.53000,0.68239
40354.54000,0.682288
40354.55000,0.682186
40354.56000,0.682084
40354.57000,0.681982
40354.58000,0.68188
40354.59000,0.681778
40354.60000,0.681676
40354.61000,0.681574
40354.62000,0.681472
40354.63000,0.68137
40354.64000,0.681268
40354.65000,0.681165
40354.66000,0.681063
40354.67000,0.680961
40354.68000,0.680859
40354.69000,0.680757
40354.70000,0.680655
40354.71000,0.680553
40354.72000,0.680451
40354.73000,0.680349
40354.74000,0.680247
40354.75000,0.680145
40354.76000,0.680043
40354.77000,0.679941
40354.78000,0.679839
40354.79000,0.679737
40354.80000,0.679635
40354.81000,0.679532
40354.82000,0.67943
40354.83000,0.679328
40354.84000,0.679226
40354.85000,0.679124
40354.86000,0.679022
40354.87000,0.67892
40354.88000,0.678818
40354.89000,0.678716
40354.90000,0.678614
40354.91000,0.678512
40354.92000,0.678254
40354.93000,0.677969
40354.94000,0.677685
40354.95000,0.6774
40354.96000,0.677116
40354.97000,0.676831
40354.98000,0.676547
40354.99000,0.676262
40355.00000,0.675978
40355.01000,0.675693
40355.02000,0.675409
40355.03000,0.675124
40355.04000,0.67484
40355.05000,0.674555
40355.06000,0.674271
40355.07000,0.673986
40355.08000,0.673702
40355.09000,0.673417
40355.10000,0.673133
40355.11000,0.672848
40355.12000,0.672564
40355.13000,0.672279
40355.14000,0.671995
40355.15000,0.67171
40355.16000,0.671426
40355.17000,0.671141
40355.18000,0.670857
40355.19000,0.670572
40355.20000,0.670288
40355.21000,0.670003
40355.22000,0.669719
40355.23000,0.669434
40355.24000,0.66915
40355.25000,0.668865
40355.26000,0.668581
40355.27000,0.668296
40355.28000,0.668012
40355.29000,0.667727
40355.30000,0.667442
40355.31000,0.667158
40355.32000,0.666873
40355.33000,0.666589
40355.34000,0.666386
40355.35000,0.666215
40355.36000,0.666044
40355.37000,0.665873
40355.38000,0.665702
40355.39000,0.66553
40355.40000,0.665359
40355.41000,0.665188
40355.42000,0.665017
40355.43000,0.664846
40355.44000,0.664675
40355.45000,0.664504
40355.46000,0.664333
40355.47000,0.664162
40355.48000,0.663991
40355.49000,0.66382
40355.50000,0.663649
40355.51000,0.663478
40355.52000,0.663307
40355.53000,0.663136
40355.54000,0.662965
40355.55000,0.662794
40355.56000,0.662623
40355.57000,0.662452
40355.58000,0.662281
40355.59000,0.66211
40355.60000,0.661938
40355.61000,0.661767
40355.62000,0.661596
40355.63000,0.661425
40355.64000,0.661254
40355.65000,0.661083
40355.66000,0.660912
40355.67000,0.660741
40355.68000,0.66057
40355.69000,0.660399
40355.70000,0.660228
40355.71000,0.660057
40355.72000,0.659886
40355.73000,0.659715
40355.74000,0.659544
40355.75000,0.659373
40355.76000,0.659241
40355.77000,0.659138
40355.78000,0.659035
40355.79000,0.658932
40355.80000,0.65883
40355.81000,0.658727
40355.82000,0.658624
40355.83000,0.658521
40355.84000,0.658418
40355.85000,0.658315
40355.86000,0.658212
40355.87000,0.658109
40355.88000,0.658007
40355.89000,0.657904
40355.90000,0.657801
40355.91000,0.657698
40355.92000,0.657595
40355.93000,0.657492
40355.94000,0.657389
40355.95000,0.657287
40355.96000,0.657184
40355.97000,0.657081
40355.98000,0.656978
40355.99000,0.656875
40356.00000,0.656772
40356.01000,0.656669
40356.02000,0.656567
40356.03000,0.656464
40356.04000,0.656361
40356.05000,0.656258
40356.06000,0.656155
40356.07000,0.656052
40356.08000,0.655949
40356.09000,0.655846
40356.10000,0.655744
40356.11000,0.655641
40356.12000,0.655538
40356.13000,0.655435
40356.14000,0.655332
40356.15000,0.655229
40356.16000,0.655126
40356.17000,0.655024
40356.18000,0.654795
40356.19000,0.654406
40356.20000,0.654016
40356.21000,0.653626
40356.22000,0.653236
40356.23000,0.652846
40356.24000,0.652456
40356.25000,0.652066
40356.26000,0.651676
40356.27000,0.651287
40356.28000,0.650897
40356.29000,0.650507
40356.30000,0.650117
40356.31000,0.649727
40356.32000,0.649337
40356.33000,0.648947
40356.34000,0.648557
40356.35000,0.648167
40356.36000,0.647778
40356.37000,0.647388
40356.38000,0.646998
40356.39000,0.646608
40356.40000,0.646218
40356.41000,0.645828
40356.42000,0.645438
40356.43000,0.645048
40356.44000,0.644658
40356.45000,0.644269
40356.46000,0.643879
40356.47000,0.643489
40356.48000,0.643099
40356.49000,0.642709
40356.50000,0.642319
40356.51000,0.641929
40356.52000,0.641539
40356.53000,0.641149
40356.54000,0.64076
40356.55000,0.64037
40356.56000,0.63998
40356.57000,0.63959
40356.58000,0.6392
40356.59000,0.63881
40356.60000,0.638505
40356.61000,0.638401
40356.62000,0.638298
40356.63000,0.638194
40356.64000,0.63809
40356.65000,0.637987
40356.66000,0.637883
40356.67000,0.637779
40356.68000,0.637676
40356.69000,0.637572
40356.70000,0.637468
40356.71000,0.637365
40356.72000,0.637261
40356.73000,0.637157
40356.74000,0.637054
40356.75000,0.63695
40356.76000,0.636846
40356.77000,0.636743
40356.78000,0.636639
40356.79000,0.636535
40356.80000,0.636432
40356.81000,0.636328
40356.82000,0.636224
40356.83000,0.636121
40356.84000,0.636017
40356.85000,0.635913
40356.86000,0.63581
40356.87000,0.635706
40356.88000,0.635602
40356.89000,0.635498
40356.90000,0.635395
40356.91000,0.635291
40356.92000,0.635187
40356.93000,0.635084
40356.94000,0.63498
40356.95000,0.634876
40356.96000,0.634773
40356.97000,0.634669
40356.98000,0.634565
40356.99000,0.634462
40357.00000,0.634358
40357.01000,0.634254
40357.02000,0.634147
40357.03000,0.634021
40357.04000,0.633895
40357.05000,0.633769
40357.06000,0.633642
40357.07000,0.633516
40357.08000,0.63339
40357.09000,0.633264
40357.10000,0.633138
40357.11000,0.633011
40357.12000,0.632885
40357.13000,0.632759
40357.14000,0.632633
40357.15000,0.632507
40357.16000,0.63238
40357.17000,0.632254
40357.18000,0.632128
40357.19000,0.632002
40357.20000,0.631876
40357.21000,0.63175
40357.22000,0.631623
40357.23000,0.631497
40357.24000,0.631371
40357.25000,0.631245
40357.26000,0.631119
40357.27000,0.630992
40357.28000,0.630866
40357.29000,0.63074
40357.30000,0.630614
40357.31000,0.630488
40357.32000,0.630361
40357.33000,0.630235
40357.34000,0.630109
40357.35000,0.629983
40357.36000,0.629857
40357.37000,0.62973
40357.38000,0.629604
40357.39000,0.629478
40357.40000,0.629352
40357.41000,0.629226
40357.42000,0.629099
40357.43000,0.628973
40357.44000,0.628856
40357.45000,0.629275
40357.46000,0.629694
40357.47000,0.630113
40357.48000,0.630532
40357.49000,0.630951
40357.50000,0.63137
40357.51000,0.631789
40357.52000,0.632208
40357.53000,0.632627
40357.54000,0.633046
40357.55000,0.633465
40357.56000,0.633884
40357.57000,0.634303
40357.58000,0.65802
40357.59000,0.705722
40357.60000,0.775675
40357.61000,0.844575
40357.62000,0.896103
40357.63000,0.929599
40357.64000,0.946416
40357.65000,0.926938
40357.66000,0.925121
40357.67000,0.923304
40357.68000,0.921487
40357.69000,0.919669
40357.70000,0.917852
40357.71000,0.916035
40357.72000,0.914218
40357.73000,0.912401
40357.74000,0.910584
40357.75000,0.908767
40357.76000,0.907524
40357.77000,0.906281
40357.78000,0.905038
40357.79000,0.903795
40357.80000,0.902552
40357.81000,0.901309
40357.82000,0.900066
40357.83000,0.898824
40357.84000,0.897581
40357.85000,0.896338
40357.86000,0.895095
40357.87000,0.893852
40357.88000,0.892609
40357.89000,0.89162
40357.90000,0.890758
40357.91000,0.889895
40357.92000,0.889033
40357.93000,0.888171
40357.94000,0.887308
40357.95000,0.886446
40357.96000,0.885583
40357.97000,0.884721
40357.98000,0.883859
40357.99000,0.882996
40358.00000,0.882134
40358.01000,0.881272
40358.02000,0.880409
40358.03000,0.879547
40358.04000,0.878685
40358.05000,0.877822
40358.06000,0.87696
40358.07000,0.876239
40358.08000,0.875536
40358.09000,0.874833
40358.10000,0.874131
40358.11000,0.873428
40358.12000,0.872725
40358.13000,0.872022
40358.14000,0.871319
40358.15000,0.870616
40358.16000,0.869913
40358.17000,0.86921
40358.18000,0.868507
40358.19000,0.867804
40358.20000,0.867101
40358.21000,0.866398
40358.22000,0.865695
40358.23000,0.864992
40358.24000,0.864289
40358.25000,0.863586
40358.26000,0.862883
40358.27000,0.86218
40358.28000,0.861477
40358.29000,0.860775
40358.30000,0.860082
40358.31000,0.859437
40358.32000,0.858792
40358.33000,0.858146
40358.34000,0.857501
40358.35000,0.856856
40358.36000,0.856211
40358.37000,0.855565
40358.38000,0.85492
40358.39000,0.854275
40358.40000,0.853629
40358.41000,0.852984
40358.42000,0.852339
40358.43000,0.851694
40358.44000,0.851048
40358.45000,0.850403
40358.46000,0.849758
40358.47000,0.849112
40358.48000,0.848467
40358.49000,0.847822
40358.50000,0.847177
40358.51000,0.846531
40358.52000,0.845886
40358.53000,0.845241
40358.54000,0.844595
40358.55000,0.84395
40358.56000,0.843305
40358.57000,0.84266
40358.58000,0.842014
40358.59000,0.841369
40358.60000,0.840724
40358.61000,0.840078
40358.62000,0.839695
40358.63000,0.839502
40358.64000,0.839309
40358.65000,0.839115
40358.66000,0.838922
40358.67000,0.838729
40358.68000,0.838535
40358.69000,0.838342
40358.70000,0.838149
40358.71000,0.837955
40358.72000,0.837762
40358.73000,0.837569
40358.74000,0.837375
40358.75000,0.837182
40358.76000,0.836989
40358.77000,0.836796
40358.78000,0.836602
40358.79000,0.836409
40358.80000,0.836216
40358.81000,0.836022
40358.82000,0.835829
40358.83000,0.835636
40358.84000,0.835442
40358.85000,0.835249
40358.86000,0.835056
40358.87000,0.834862
40358.88000,0.834669
40358.89000,0.834476
40358.90000,0.834282
40358.91000,0.834089
40358.92000,0.833896
40358.93000,0.833702
40358.94000,0.833509
40358.95000,0.833316
40358.96000,0.833122
40358.97000,0.832929
40358.98000,0.832736
40358.99000,0.832543
40359.00000,0.832349
40359.01000,0.832156
40359.02000,0.831963
40359.03000,0.831769
40359.04000,0.831467
40359.05000,0.831026
40359.06000,0.830584
40359.07000,0.830143
40359.08000,0.829702
40359.09000,0.829261
40359.10000,0.82882
40359.11000,0.828379
40359.12000,0.827937
40359.13000,0.827496
40359.14000,0.827055
40359.15000,0.826614
40359.16000,0.826173
40359.17000,0.825732
40359.18000,0.825291
40359.19000,0.824849
40359.20000,0.824408
40359.21000,0.823967
40359.22000,0.823526
40359.23000,0.823085
40359.24000,0.822644
40359.25000,0.822202
40359.26000,0.821761
40359.27000,0.82132
40359.28000,0.820879
40359.29000,0.820438
40359.30000,0.819997
40359.31000,0.819555
40359.32000,0.819114
40359.33000,0.818673
40359.34000,0.818232
40359.35000,0.817791
40359.36000,0.81735
40359.37000,0.816908
40359.38000,0.816467
40359.39000,0.816026
40359.40000,0.815585
40359.41000,0.815144
40359.42000,0.814703
40359.43000,0.814261
40359.44000,0.81382
40359.45000,0.813379
40359.46000,0.812938
40359.47000,0.812497
40359.48000,0.812056
40359.49000,0.811614
40359.50000,0.811173
40359.51000,0.810732
40359.52000,0.810291
40359.53000,0.80985
40359.54000,0.809559
40359.55000,0.809459
40359.56000,0.809359
40359.57000,0.80926
40359.58000,0.80916
40359.59000,0.80906
40359.60000,0.80896
40359.61000,0.80886
40359.62000,0.808761
40359.63000,0.808661
40359.64000,0.808561
40359.65000,0.808461
40359.66000,0.808361
40359.67000,0.808262
40359.68000,0.808162
40359.69000,0.808062
40359.70000,0.807962
40359.71000,0.807862
40359.72000,0.807763
40359.73000,0.807663
40359.74000,0.807563
40359.75000,0.807463
40359.76000,0.807363
40359.77000,0.807264
40359.78000,0.807164
40359.79000,0.807064
40359.80000,0.806964
40359.81000,0.806865
40359.82000,0.806765
40359.83000,0.806665
40359.84000,0.806565
40359.85000,0.806465
40359.86000,0.806366
40359.87000,0.806266
40359.88000,0.806166
40359.89000,0.806066
40359.90000,0.805966
40359.91000,0.805867
40359.92000,0.805767
40359.93000,0.805667
40359.94000,0.805567
40359.95000,0.805467
40359.96000,0.805368
40359.97000,0.805268
40359.98000,0.805168
40359.99000,0.805068
40360.00000,0.804968
40360.01000,0.804869
40360.02000,0.804769
40360.03000,0.804669
40360.04000,0.804418
40360.05000,0.803975
40360.06000,0.803532
40360.07000,0.803089
40360.08000,0.802645
40360.09000,0.802202
40360.10000,0.801759
40360.11000,0.801316
40360.12000,0.800873
40360.13000,0.80043
40360.14000,0.799986
40360.15000,0.799543
40360.16000,0.7991
40360.17000,0.798657
40360.18000,0.798214
40360.19000,0.797771
40360.20000,0.797327
40360.21000,0.796884
40360.22000,0.796441
40360.23000,0.795998
40360.24000,0.795555
40360.25000,0.795112
40360.26000,0.794668
40360.27000,0.794225
40360.28000,0.793782
40360.29000,0.793339
40360.30000,0.792896
40360.31000,0.792453
40360.32000,0.792009
40360.33000,0.791566
40360.34000,0.791123
40360.35000,0.79068
40360.36000,0.790237
40360.37000,0.789794
40360.38000,0.789351
40360.39000,0.788907
40360.40000,0.788464
40360.41000,0.788021
40360.42000,0.787578
40360.43000,0.787135
40360.44000,0.786692
40360.45000,0.786248
40360.46000,0.785805
40360.47000,0.785362
40360.48000,0.784919
40360.49000,0.784476
40360.50000,0.784033
40360.51000,0.783589
40360.52000,0.783146
40360.53000,0.782703
40360.54000,0.782411
40360.55000,0.782311
40360.56000,0.782211
40360.57000,0.782111
40360.58000,0.782011
40360.59000,0.781911
40360.60000,0.78181
40360.61000,0.78171
40360.62000,0.78161
40360.63000,0.78151
40360.64000,0.78141
40360.65000,0.78131
40360.66000,0.78121
40360.67000,0.78111
40360.68000,0.78101
40360.69000,0.78091
40360.70000,0.78081
40360.71000,0.78071
40360.72000,0.780609
40360.73000,0.780509
40360.74000,0.780409
40360.75000,0.780309
40360.76000,0.780209
40360.77000,0.780109
40360.78000,0.780009
40360.79000,0.779909
40360.80000,0.779809
40360.81000,0.779709
40360.82000,0.779609
40360.83000,0.779509
40360.84000,0.779408
40360.85000,0.779308
40360.86000,0.779208
40360.87000,0.779108
40360.88000,0.779008
40360.89000,0.778908
40360.90000,0.778808
40360.91000,0.778708
40360.92000,0.778608
40360.93000,0.778508
40360.94000,0.778408
40360.95000,0.778308
40360.96000,0.778207
40360.97000,0.778107
40360.98000,0.778007
40360.99000,0.777907
40361.00000,0.777807
40361.01000,0.777707
40361.02000,0.777607
40361.03000,0.777507
40361.04000,0.777257
40361.05000,0.776816
40361.06000,0.776375
40361.07000,0.775935
40361.08000,0.775494
40361.09000,0.775053
40361.10000,0.774612
40361.11000,0.774172
40361.12000,0.773731
40361.13000,0.77329
40361.14000,0.772849
40361.15000,0.772409
40361.16000,0.771968
40361.17000,0.771527
40361.18000,0.771086
40361.19000,0.770646
40361.20000,0.770205
40361.21000,0.769764
40361.22000,0.769323
40361.23000,0.768883
40361.24000,0.768442
40361.25000,0.768001
40361.26000,0.76756
40361.27000,0.76712
40361.28000,0.766679
40361.29000,0.766238
40361.30000,0.765797
40361.31000,0.765357
40361.32000,0.764916
40361.33000,0.764475
40361.34000,0.764034
40361.35000,0.763594
40361.36000,0.763153
40361.37000,0.762712
40361.38000,0.762271
40361.39000,0.761831
40361.40000,0.76139
40361.41000,0.760949
40361.42000,0.760508
40361.43000,0.760068
40361.44000,0.759627
40361.45000,0.759186
40361.46000,0.758746
40361.47000,0.758305
40361.48000,0.757864
40361.49000,0.757423
40361.50000,0.756983
40361.51000,0.756542
40361.52000,0.756101
40361.53000,0.75566
40361.54000,0.755369
40361.55000,0.755269
40361.56000,0.755168
40361.57000,0.755067
40361.58000,0.754967
40361.59000,0.754866
40361.60000,0.754765
40361.61000,0.754665
40361.62000,0.754564
40361.63000,0.754463
40361.64000,0.754363
40361.65000,0.754262
40361.66000,0.754161
40361.67000,0.754061
40361.68000,0.75396
40361.69000,0.753859
40361.70000,0.753759
40361.71000,0.753658
40361.72000,0.753557
40361.73000,0.753457
40361.74000,0.753356
40361.75000,0.753255
40361.76000,0.753155
40361.77000,0.753054
40361.78000,0.752953
40361.79000,0.752853
40361.80000,0.752752
40361.81000,0.752651
40361.82000,0.752551
40361.83000,0.75245
40361.84000,0.752349
40361.85000,0.752249
40361.86000,0.752148
40361.87000,0.752047
40361.88000,0.751947
40361.89000,0.751846
40361.90000,0.751745
40361.91000,0.751645
40361.92000,0.751544
40361.93000,0.751443
40361.94000,0.751343
40361.95000,0.751242
40361.96000,0.751141
40361.97000,0.751041
40361.98000,0.75094
40361.99000,0.750839
40362.00000,0.750739
40362.01000,0.750638
40362.02000,0.750537
40362.03000,0.750437
40362.04000,0.750187
40362.05000,0.749747
40362.06000,0.749308
40362.07000,0.748869
40362.08000,0.748429
40362.09000,0.74799
40362.10000,0.747551
40362.11000,0.747111
40362.12000,0.746672
40362.13000,0.746233
40362.14000,0.745793
40362.15000,0.745354
40362.16000,0.744915
40362.17000,0.744475
40362.18000,0.744036
40362.19000,0.743597
40362.20000,0.743157
40362.21000,0.742718
40362.22000,0.742279
40362.23000,0.741839
40362.24000,0.7414
40362.25000,0.740961
40362.26000,0.740521
40362.27000,0.740082
40362.28000,0.739643
40362.29000,0.739203
40362.30000,0.738764
40362.31000,0.738325
40362.32000,0.737885
40362.33000,0.737446
40362.34000,0.737007
40362.35000,0.736567
40362.36000,0.736128
40362.37000,0.735689
40362.38000,0.735249
40362.39000,0.73481
40362.40000,0.734371
40362.41000,0.733931
40362.42000,0.733492
40362.43000,0.733053
40362.44000,0.732613
40362.45000,0.732174
40362.46000,0.731735
40362.47000,0.731295
40362.48000,0.730856
40362.49000,0.730417
40362.50000,0.729977
40362.51000,0.729538
40362.52000,0.729099
40362.53000,0.728659
40362.54000,0.728369
40362.55000,0.728268
40362.56000,0.728166
40362.57000,0.728065
40362.58000,0.727964
40362.59000,0.727863
40362.60000,0.727761
40362.61000,0.72766
40362.62000,0.727559
40362.63000,0.727458
40362.64000,0.727356
40362.65000,0.727255
40362.66000,0.727154
40362.67000,0.727052
40362.68000,0.726951
40362.69000,0.72685
40362.70000,0.726749
40362.71000,0.726647
40362.72000,0.726546
40362.73000,0.726445
40362.74000,0.726343
40362.75000,0.726242
40362.76000,0.726141
40362.77000,0.72604
40362.78000,0.725938
40362.79000,0.725837
40362.80000,0.725736
40362.81000,0.725635
40362.82000,0.725533
40362.83000,0.725432
40362.84000,0.725331
40362.85000,0.725229
40362.86000,0.725128
40362.87000,0.725027
40362.88000,0.724926
40362.89000,0.724824
40362.90000,0.724723
40362.91000,0.724622
40362.92000,0.724521
40362.93000,0.724419
40362.94000,0.724318
40362.95000,0.724217
40362.96000,0.724115
40362.97000,0.724014
40362.98000,0.723913
40362.99000,0.723812
40363.00000,0.72371
40363.01000,0.723609
40363.02000,0.723508
40363.03000,0.723407
40363.04000,0.723156
40363.05000,0.722716
40363.06000,0.722276
40363.07000,0.721836
40363.08000,0.721396
40363.09000,0.720956
40363.10000,0.720516
40363.11000,0.720076
40363.12000,0.719636
40363.13000,0.719196
40363.14000,0.718756
40363.15000,0.718317
40363.16000,0.717877
40363.17000,0.717437
40363.18000,0.716997
40363.19000,0.716557
40363.20000,0.716117
40363.21000,0.715677
40363.22000,0.715237
40363.23000,0.714797
40363.24000,0.714357
40363.25000,0.713917
40363.26000,0.713477
40363.27000,0.713037
40363.28000,0.712597
40363.29000,0.712157
40363.30000,0.711717
40363.31000,0.711277
40363.32000,0.710837
40363.33000,0.710397
40363.34000,0.709957
40363.35000,0.709517
40363.36000,0.709077
40363.37000,0.708637
40363.38000,0.708197
40363.39000,0.707757
40363.40000,0.707317
40363.41000,0.706877
40363.42000,0.706438
40363.43000,0.705998
40363.44000,0.705558
40363.45000,0.705118
40363.46000,0.704678
40363.47000,0.704238
40363.48000,0.703798
40363.49000,0.703358
40363.50000,0.702918
40363.51000,0.702478
40363.52000,0.702038
40363.53000,0.701598
40363.54000,0.701307
40363.55000,0.701205
40363.56000,0.701103
40363.57000,0.701001
40363.58000,0.700899
40363.59000,0.700797
40363.60000,0.700695
40363.61000,0.700593
40363.62000,0.700491
40363.63000,0.700389
40363.64000,0.700287
40363.65000,0.700185
40363.66000,0.700083
40363.67000,0.699982
40363.68000,0.69988
40363.69000,0.699778
40363.70000,0.699676
40363.71000,0.699574
40363.72000,0.699472
40363.73000,0.69937
40363.74000,0.699268
40363.75000,0.699166
40363.76000,0.699064
40363.77000,0.698962
40363.78000,0.69886
40363.79000,0.698758
40363.80000,0.698656
40363.81000,0.698554
40363.82000,0.698452
40363.83000,0.69835
40363.84000,0.698248
40363.85000,0.698146
40363.86000,0.698045
40363.87000,0.697943
40363.88000,0.697841
40363.89000,0.697739
40363.90000,0.697637
40363.91000,0.697535
40363.92000,0.697433
40363.93000,0.697331
40363.94000,0.697229
40363.95000,0.697127
40363.96000,0.697025
40363.97000,0.696923
40363.98000,0.696821
40363.99000,0.696719
40364.00000,0.696617
40364.01000,0.696515
40364.02000,0.696413
40364.03000,0.696311
40364.04000,0.696064
40364.05000,0.695633
40364.06000,0.695202
40364.07000,0.694771
40364.08000,0.694339
40364.09000,0.693908
40364.10000,0.693477
40364.11000,0.693045
40364.12000,0.692614
40364.13000,0.692183
40364.14000,0.691751
40364.15000,0.69132
40364.16000,0.690889
40364.17000,0.690458
40364.18000,0.690026
40364.19000,0.689595
40364.20000,0.689164
40364.21000,0.688732
40364.22000,0.688301
40364.23000,0.68787
40364.24000,0.687438
40364.25000,0.687007
40364.26000,0.686576
40364.27000,0.686145
40364.28000,0.685713
40364.29000,0.685282
40364.30000,0.684851
40364.31000,0.684419
40364.32000,0.683988
40364.33000,0.683557
40364.34000,0.683125
40364.35000,0.682694
40364.36000,0.682263
40364.37000,0.681832
40364.38000,0.6814
40364.39000,0.680969
40364.40000,0.680538
40364.41000,0.680106
40364.42000,0.679675
