t,Obs_Wetland Cell 6 Water depth (m)_expression_noisy
40180.27,1.02770427417861
40180.28,1.04121674692763
40180.29,1.03169164685528
40180.3,1.01658668369235
40180.31,0.981687575019712
40180.32,0.970161841394469
40180.33,0.98756202048543
40180.34,1.01308379159103
40180.35,1.0090917999835
40180.36,0.981621287446601
40180.37,0.943068923780143
40180.38,0.924014565972333
40180.39,0.973656769859364
40180.4,0.960801533358477
40180.41,0.961738242954593
40180.42,0.975770475793817
40180.43,0.985209695759006
40180.44,0.973920210986022
40180.45,0.931123991917982
40180.46,0.873113997338285
40180.47,0.898984438820999
40180.48,0.915257452320629
40180.49,0.889403412974985
40180.5,0.897625529166431
40180.51,0.872523045444894
40180.52,0.88282557953542
40180.53,0.922164018126196
40180.54,0.879163008980166
40180.55,0.920742515061082
40180.56,0.949875391055855
40180.57,0.955546669014468
40180.58,0.987348571124999
40180.59,0.986177481327018
40180.6,0.962749613956205
40180.61,0.932979943163951
40180.62,0.931553371367993
40180.63,0.942544983173485
40180.64,0.969910641308572
40180.65,0.984424894240287
40180.66,0.987545796705609
40180.67,0.988590341018337
40180.68,0.999621110476293
40180.69,0.97393081480593
40180.7,0.950990572289752
40180.71,0.911536787120928
40180.72,0.903138797427027
40180.73,0.87517314709152
40180.74,0.868154734236351
40180.75,0.870303063789102
40180.76,0.869847445324339
40180.77,0.869049466904103
40180.78,0.871263027416886
40180.79,0.846091940884015
40180.8,0.825297585746877
40180.81,0.848944884927907
40180.82,0.862925733099999
40180.83,0.855243792097171
40180.84,0.833867302046191
40180.85,0.82725272654378
40180.86,0.829447708883519
40180.87,0.862270915287012
40180.88,0.859538986344788
40180.89,0.891298969759747
40180.9,0.911768462990626
40180.91,0.922463786624665
40180.92,0.959421796409235
40180.93,0.987355641886792
40180.94,0.966767940587944
40180.95,0.972097714428583
40180.96,0.971414924324474
40180.97,0.999908225839406
40180.98,0.981819476146201
40180.99,0.943014249576403
40181,0.94821266765028
40181.01,0.949577650546347
40181.02,0.974466524581931
40181.03,0.989255975558534
40181.04,0.964337297591539
40181.05,0.919823143909191
40181.06,0.966535311118154
40181.07,0.949747961306079
40181.08,0.951311082905024
40181.09,0.926917326785999
40181.1,0.948811502551055
40181.11,0.951672325183984
40181.12,0.920835684336744
40181.13,0.876561852299119
40181.14,0.867152380221282
40181.15,0.89149508196247
40181.16,0.890634390711415
40181.17,0.878889423456931
40181.18,0.871752332790018
40181.19,0.885742951075453
40181.2,0.896255768129925
40181.21,0.85752715312283
40181.22,0.872741275590434
40181.23,0.874641090975926
40181.24,0.851111837703713
40181.25,0.843295462056814
40181.26,0.901697210801792
40181.27,0.917815441376775
40181.28,0.909215949983688
40181.29,0.900133579432889
40181.3,0.865798141803579
40181.31,0.902025473447066
40181.32,0.923789766189264
40181.33,0.941771535473287
40181.34,0.947738737337867
40181.35,0.914377431147873
40181.36,0.92023670647064
40181.37,0.900596958233049
40181.38,0.890737616471975
40181.39,0.846853264371508
40181.4,0.816117323939291
40181.41,0.804433910576749
40181.42,0.80242172759259
40181.43,0.787902291866058
40181.44,0.823821530069542
40181.45,0.824889598452234
40181.46,0.843285514413865
40181.47,0.872539108883675
40181.48,0.87263121976279
40181.49,0.86407833945008
40181.5,0.822598565527579
40181.51,0.811323821064075
40181.52,0.827983225619181
40181.53,0.834263387276102
40181.54,0.840429643357724
40181.55,0.859560004213135
40181.56,0.890202111026761
40181.57,0.940988449473308
40181.58,0.907479368613623
40181.59,0.909198845395435
40181.6,0.939310696961928
40181.61,0.9347061781924
40181.62,0.903752628385482
40181.63,0.909869449326347
40181.64,0.924124363508513
40181.65,0.940969898865689
40181.66,0.904612865708884
40181.67,0.922533059516113
40181.68,0.917715962541934
40181.69,0.905521931643677
40181.7,0.882506951592132
40181.71,0.93074370438514
40181.72,0.928933016958039
40181.73,0.907493752097739
40181.74,0.941491091198952
40181.75,0.936214261544523
40181.76,0.922889970430981
40181.77,0.918529261806796
40181.78,0.93611805024751
40181.79,0.928866849560562
40181.8,0.934790956853786
40181.81,0.930941907954253
40181.82,0.877438061751671
40181.83,0.84046222453603
40181.84,0.834456419734103
40181.85,0.828180827770746
40181.86,0.843725211663706
40181.87,0.855549606785412
40181.88,0.875881907086729
40181.89,0.871744168364317
40181.9,0.863104788726696
40181.91,0.881028077009079
40181.92,0.896497869479437
40181.93,0.91467817947961
40181.94,0.946318038209372
40181.95,0.914849708011693
40181.96,0.855485524912806
40181.97,0.877320482762569
40181.98,0.873039223678518
40181.99,0.85652197344805
40182,0.857862664939134
40182.01,0.860817977385905
40182.02,0.869113461003793
40182.03,0.839577866274607
40182.04,0.857914807257938
40182.05,0.873732128268329
40182.06,0.8553046021844
40182.07,0.795741749268917
40182.08,0.786638807743427
40182.09,0.770155650174404
40182.1,0.773573419926282
40182.11,0.770716821224477
40182.12,0.771332678595859
40182.13,0.756906104136838
40182.14,0.782586703467307
40182.15,0.76795887077418
40182.16,0.769795717375614
40182.17,0.770371156866003
40182.18,0.796437786429626
40182.19,0.774085354055571
40182.2,0.768998770211847
40182.21,0.787014014354109
40182.22,0.842926509931376
40182.23,0.864809386228619
40182.24,0.833901793393063
40182.25,0.823444923497859
40182.26,0.83516526859084
40182.27,0.812371130051882
40182.28,0.81173183364343
40182.29,0.789644899748607
40182.3,0.814709257206083
40182.31,0.8313442153808
40182.32,0.778918824101364
40182.33,0.814641358750646
40182.34,0.804198542452177
40182.35,0.801889202626107
40182.36,0.842111836788732
40182.37,0.830559939736393
40182.38,0.842719958656743
40182.39,0.818198329011447
40182.4,0.810043975843003
40182.41,0.836760752006657
40182.42,0.836294210196296
40182.43,0.862790320672739
40182.44,0.905951073421882
40182.45,0.886854433844583
40182.46,0.871973948785384
40182.47,0.848903293136265
40182.48,0.820941919538451
40182.49,0.806653245023839
40182.5,0.772706144320544
40182.51,0.756657417325342
40182.52,0.76282658587193
40182.53,0.764912595592777
40182.54,0.80525244087003
40182.55,0.855007133355819
40182.56,0.806405314997349
40182.57,0.829540637152446
40182.58,0.824132586914432
40182.59,0.807875713068717
40182.6,0.810696095205017
40182.61,0.790486436624676
40182.62,0.776981981816385
40182.63,0.826123011699985
40182.64,0.830007096052922
40182.65,0.866791851046774
40182.66,0.861757840961446
40182.67,0.865402688527083
40182.68,0.903728652188218
40182.69,0.91650628581416
40182.7,0.950315373211459
40182.71,0.957080517390376
40182.72,0.980952509254878
40182.73,0.959262034185556
40182.74,0.912889635084845
40182.75,0.909378241878859
40182.76,0.923565662288054
40182.77,0.93146019715684
40182.78,0.932917895709837
40182.79,0.95670452511017
40182.8,0.943041857076022
40182.81,0.927031436516769
40182.82,0.905700867550411
40182.83,0.866349050163534
40182.84,0.88723415830698
40182.85,0.888825811474143
40182.86,0.902966773293591
40182.87,0.908025661083358
40182.88,0.916597235786038
40182.89,0.93823630811451
40182.9,0.953861049596711
40182.91,0.971024913166403
40182.92,0.960400196465044
40182.93,0.954510374686355
40182.94,0.954880776803079
40182.95,0.984520680625969
40182.96,0.992647651679011
40182.97,1.03940245232636
40182.98,1.02402608240154
40182.99,1.06662604145842
40183,1.02208516607851
40183.01,1.01261708112526
40183.02,1.05721002076122
40183.03,1.00416989984338
40183.04,0.913521231026332
40183.05,0.894637022200977
40183.06,0.916872595961346
40183.07,0.929411987929585
40183.08,0.949237385391185
40183.09,0.927714553630614
40183.1,0.940485359124724
40183.11,0.904499182026174
40183.12,0.908332392634144
40183.13,0.908743598338944
40183.14,0.881854681114892
40183.15,0.873208310036784
40183.16,0.891171748725527
40183.17,0.953378223273285
40183.18,0.909217766867555
40183.19,0.913997999155638
40183.2,0.880107891049489
40183.21,0.887540849102233
40183.22,0.885765763483905
40183.23,0.85551540498946
40183.24,0.841503053621369
40183.25,0.855064965693318
40183.26,0.850780143826596
40183.27,0.876642386497056
40183.28,0.854088485118501
40183.29,0.887337514679392
40183.3,0.874376999521576
40183.31,0.872406172344534
40183.32,0.890575742980827
40183.33,0.863012747013247
40183.34,0.864665542285527
40183.35,0.837030260234502
40183.36,0.840592242704487
40183.37,0.864136904968506
40183.38,0.866394118750786
40183.39,0.835160366105752
40183.4,0.805681433270107
40183.41,0.783866252478828
40183.42,0.79041545138823
40183.43,0.829002574360633
40183.44,0.842336814675182
40183.45,0.818917188893998
40183.46,0.821214538381691
40183.47,0.852451258195898
40183.48,0.859570733382197
40183.49,0.833536348752273
40183.5,0.793059395987406
40183.51,0.828946960025164
40183.52,0.817867614836701
40183.53,0.793615674417803
40183.54,0.774094362703618
40183.55,0.798323117926086
40183.56,0.743917393619675
40183.57,0.772746222927806
40183.58,0.790965193009634
40183.59,0.853386316324931
40183.6,0.873990597681767
40183.61,0.879383752535757
40183.62,0.895413496131356
40183.63,0.903256218404829
40183.64,0.883623488974249
40183.65,0.891828200960485
40183.66,0.869401037719289
40183.67,0.858259830708814
40183.68,0.872787608789074
40183.69,0.874179197659758
40183.7,0.842055607088167
40183.71,0.797783584758659
40183.72,0.819153897833463
40183.73,0.806055806504594
40183.74,0.806008129139711
40183.75,0.818693771913858
40183.76,0.798141307396999
40183.77,0.751609440438928
40183.78,0.75654720531184
40183.79,0.744327859640962
40183.8,0.72700934596855
40183.81,0.719631739549352
40183.82,0.732697379716441
40183.83,0.756260113439229
40183.84,0.766953751827051
40183.85,0.758836593168057
40183.86,0.760871861472415
40183.87,0.79413253936929
40183.88,0.823030379412218
40183.89,0.820338365451552
40183.9,0.827764090989672
40183.91,0.851156791416276
40183.92,0.870887618602999
40183.93,0.874943546865937
40183.94,0.9075445875281
40183.95,0.88673696177124
40183.96,0.857327813698758
40183.97,0.859153872899911
40183.98,0.856495008065198
40183.99,0.871205342096402
40184,0.894378381273796
40184.01,0.907459340787315
40184.02,0.894589363411752
40184.03,0.9252881593604
40184.04,0.915216657131834
40184.05,0.920757659626991
40184.06,0.907464045415246
40184.07,0.930990291226559
40184.08,0.912770749773103
40184.09,0.899557132009812
40184.1,0.908378915670662
40184.11,0.87877047845939
40184.12,0.880402749134949
40184.13,0.874046239611146
40184.14,0.898394464799642
40184.15,0.955803455144683
40184.16,0.951815750595394
40184.17,0.936647517882774
40184.18,0.941336993142796
40184.19,0.961851539773424
40184.2,0.95845126460989
40184.21,0.986843871535636
40184.22,0.96735823340587
40184.23,0.936872093171534
40184.24,0.915278693176697
40184.25,0.896198694993036
40184.26,0.921806547565725
40184.27,0.953735358621309
40184.28,0.950061540894743
40184.29,0.966335472023686
40184.3,0.994750531740112
40184.31,0.984529919091296
40184.32,0.989710676429953
40184.33,0.984503055494804
40184.34,0.940683780569322
40184.35,0.942288496759828
40184.36,0.91535030545713
40184.37,0.873593126328692
40184.38,0.861645522514566
40184.39,0.839587326021431
40184.4,0.831308018628034
40184.41,0.829352460810114
40184.42,0.781117339813532
40184.43,0.773864764744802
40184.44,0.812739548890781
40184.45,0.794598834768803
40184.46,0.79737405866911
40184.47,0.815688991895573
40184.48,0.793890902181115
40184.49,0.776403718798793
40184.5,0.799711558150076
40184.51,0.78740862232505
40184.52,0.805585891782572
40184.53,0.796536640516959
40184.54,0.824510122622016
40184.55,0.81819021618708
40184.56,0.811174710651171
40184.57,0.784407144426673
40184.58,0.78681125248331
40184.59,0.803259318683018
40184.6,0.85159401323125
40184.61,0.831372283772246
40184.62,0.81377696505876
40184.63,0.808598978656489
40184.64,0.79184764149974
40184.65,0.769968744691736
40184.66,0.777538907014636
40184.67,0.785041918292692
40184.68,0.774593155028136
40184.69,0.773411854648117
40184.7,0.792696162881234
40184.71,0.803342490296916
40184.72,0.7826379132383
40184.73,0.776707302899547
40184.74,0.747439189350512
40184.75,0.749623456661164
40184.76,0.743286733185114
40184.77,0.74424134570991
40184.78,0.757167926825044
40184.79,0.767057928330109
40184.8,0.798865179971066
40184.81,0.792054204904714
40184.82,0.805408792947456
40184.83,0.80853873787188
40184.84,0.766684307838006
40184.85,0.784730193123362
40184.86,0.768213238717546
40184.87,0.76666595027664
40184.88,0.771096304460277
40184.89,0.780772184256051
40184.9,0.787956141068215
40184.91,0.803880940555036
40184.92,0.808911535896555
40184.93,0.856721063769568
40184.94,0.833029982877089
40184.95,0.849332086634527
40184.96,0.868344983668487
40184.97,0.848309886695572
40184.98,0.847450153222533
40184.99,0.861664091942284
40185,0.840581063445524
40185.01,0.86249502486837
40185.02,0.863837545802333
40185.03,0.8216999187967
40185.04,0.804945287160764
40185.05,0.826606756689594
40185.06,0.824662691109271
40185.07,0.821387383628966
40185.08,0.804011421055318
40185.09,0.791800294779758
40185.1,0.790758421280924
40185.11,0.801125067745241
40185.12,0.808718892517673
40185.13,0.816324951511749
40185.14,0.805241044170825
40185.15,0.818362104075028
40185.16,0.804792995405271
40185.17,0.776249566049776
40185.18,0.782965987292324
40185.19,0.73608784403253
40185.2,0.779922300335079
40185.21,0.773039230675043
40185.22,0.743877896115895
40185.23,0.750415102086023
40185.24,0.751917683885677
40185.25,0.742469637475356
40185.26,0.720631587728989
40185.27,0.733384307413647
40185.28,0.733394090803788
40185.29,0.783056615950664
40185.3,0.795039810325535
40185.31,0.783320293318235
40185.32,0.805600643486736
40185.33,0.819168185120194
40185.34,0.794832470698297
40185.35,0.770752400289695
40185.36,0.768845290359131
40185.37,0.826315871388533
40185.38,0.843719854471697
40185.39,0.803583217410793
40185.4,0.799078252928157
40185.41,0.822714708727458
40185.42,0.856462040686079
40185.43,0.836798129942208
40185.44,0.876716611402965
40185.45,0.898788422792621
40185.46,0.920379785114626
40185.47,0.953603198133864
40185.48,0.968568549797594
40185.49,0.955529326915533
40185.5,0.948441864540434
40185.51,0.964670621427604
40185.52,0.975293405865746
40185.53,0.9623914191771
40185.54,0.995351407862679
40185.55,1.01064401492546
40185.56,1.02737061910602
40185.57,0.99940424910342
40185.58,0.999276420087813
40185.59,0.992453215999873
40185.6,0.935532154892526
40185.61,0.891117605756206
40185.62,0.867791259036709
40185.63,0.864254397838629
40185.64,0.870259628409835
40185.65,0.874996989172102
40185.66,0.883456847471228
40185.67,0.891055588059603
40185.68,0.868565250550017
40185.69,0.877190096552872
40185.7,0.863102095212347
40185.71,0.867788323225459
40185.72,0.863698463457432
40185.73,0.826033992087678
40185.74,0.809536780962145
40185.75,0.843521785777742
40185.76,0.8384401188948
40185.77,0.872817659430296
40185.78,0.897753233574895
40185.79,0.878878492534755
40185.8,0.860537380643033
40185.81,0.871852149469989
40185.82,0.864093832287405
40185.83,0.875708512902468
40185.84,0.848520642579775
40185.85,0.830750511446976
40185.86,0.864971777689218
40185.87,0.902285572408213
40185.88,0.945962254523083
40185.89,0.896901086881787
40185.9,0.892805969402358
40185.91,0.931413754886851
40185.92,0.934086438887858
40185.93,0.921022026779466
40185.94,0.904752763553465
40185.95,0.87462423614724
40185.96,0.868949076747632
40185.97,0.838410823256971
40185.98,0.810825241663292
40185.99,0.837718038149053
40186,0.834301950385585
40186.01,0.855243743484127
40186.02,0.860689091969606
40186.03,0.883219202449845
40186.04,0.896016732905836
40186.05,0.934652117247773
40186.06,0.931920468796507
40186.07,0.902086681772023
40186.08,0.927625060148874
40186.09,0.949534356265643
40186.1,0.959166387437915
40186.11,0.937974780675046
40186.12,0.964284944008242
40186.13,0.952036185261187
40186.14,0.935753124650224
40186.15,0.8926473721912
40186.16,0.905575635868152
40186.17,0.898218695165627
40186.18,0.885186776297638
40186.19,0.881162015754583
40186.2,0.8792931960555
40186.21,0.834426523023557
40186.22,0.837455569611787
40186.23,0.842455922200629
40186.24,0.824901556802185
40186.25,0.83759252923917
40186.26,0.826209093484873
40186.27,0.812831534006819
40186.28,0.817343518121555
40186.29,0.796984829872289
40186.3,0.782330875332108
40186.31,0.782342233442062
40186.32,0.781459708623127
40186.33,0.767284420171307
40186.34,0.759732895630117
40186.35,0.736773437882725
40186.36,0.752281937113223
40186.37,0.751026816341405
40186.38,0.768942573574604
40186.39,0.757139993054536
40186.4,0.789038844027279
40186.41,0.78124167713554
40186.42,0.760770436574728
40186.43,0.765981478123419
40186.44,0.795758932249792
40186.45,0.78770481750908
40186.46,0.784470361807075
40186.47,0.780718685332584
40186.48,0.802269189700934
40186.49,0.819211631725642
40186.5,0.790307614542398
40186.51,0.76005627323081
40186.52,0.793394070671378
40186.53,0.854249750989229
40186.54,0.837459856420933
40186.55,0.841567315705742
40186.56,0.849757327761514
40186.57,0.85218796608543
40186.58,0.825621814373756
40186.59,0.801068271754362
40186.6,0.754795600231865
40186.61,0.733900623543001
40186.62,0.709312668832951
40186.63,0.728561057417307
40186.64,0.726785829186054
40186.65,0.751420155729484
40186.66,0.760336459182502
40186.67,0.76528174534166
40186.68,0.771210462460859
40186.69,0.739994261083895
40186.7,0.772056213416472
40186.71,0.781624503032234
40186.72,0.746177224637238
40186.73,0.757450782005702
40186.74,0.734482606511753
40186.75,0.708570364761795
40186.76,0.734698925367888
40186.77,0.73392591584242
40186.78,0.750221668347635
40186.79,0.765192084697221
40186.8,0.762304205373427
40186.81,0.772373698328798
40186.82,0.770183386464445
40186.83,0.779513606638367
40186.84,0.793331286225524
40186.85,0.797123368354847
40186.86,0.793927242030617
40186.87,0.787518068248825
40186.88,0.759204817969921
40186.89,0.750094785189091
40186.9,0.734997199435579
40186.91,0.694010725848774
40186.92,0.72604656286027
40186.93,0.712066851887017
40186.94,0.712867987938313
40186.95,0.69585782904082
40186.96,0.702164162326843
40186.97,0.70931600619301
40186.98,0.718111211811628
40186.99,0.745905319546917
40187,0.743477259966274
40187.01,0.749563675996863
40187.02,0.754467109985206
40187.03,0.764794464939398
40187.04,0.736191000807814
40187.05,0.763830374611043
40187.06,0.80705463078482
40187.07,0.798962073037991
40187.08,0.838092013088713
40187.09,0.819314375390607
40187.1,0.851823419940943
40187.11,0.824264846829519
40187.12,0.840271087169693
40187.13,0.878836427266723
40187.14,0.907732544644584
40187.15,0.937964375004615
40187.16,0.95329197069569
40187.17,0.947969641084547
40187.18,0.952829435193878
40187.19,0.959485492022082
40187.2,0.955910456208597
40187.21,0.927812113911272
40187.22,0.900671027624346
40187.23,0.856284766775548
40187.24,0.836450255770182
40187.25,0.852766524966029
40187.26,0.881208889345535
40187.27,0.846375812727191
40187.28,0.879494119415046
40187.29,0.884803913852598
40187.3,0.860683989504181
40187.31,0.827792225503702
40187.32,0.840099895635415
40187.33,0.865620560894504
40187.34,0.899713255671998
40187.35,0.918208512929516
40187.36,0.940147491130976
40187.37,0.933481948573428
40187.38,0.905052098217113
40187.39,0.920936446017145
40187.4,0.872461688688126
40187.41,0.849987398528797
40187.42,0.873968808624029
40187.43,0.8623209228991
40187.44,0.872817382469504
40187.45,0.878323488559171
40187.46,0.908229679026868
40187.47,0.905296225767856
40187.48,0.938312269999193
40187.49,0.922142656050104
40187.5,0.883096921760352
40187.51,0.881582946989564
40187.52,0.883041929556106
40187.53,0.941208772687613
40187.54,0.937025431495786
40187.55,0.923900278252005
40187.56,0.93587222992657
40187.57,0.984141735776878
40187.58,0.941046042245606
40187.59,0.928189481433866
40187.6,0.933278576972643
40187.61,0.916224660665203
40187.62,0.883767838985229
40187.63,0.89363477259104
40187.64,0.9121471838469
40187.65,0.911488697007906
40187.66,0.921052892348002
40187.67,0.957902521563606
40187.68,0.967055413110268
40187.69,1.06459685086105
40187.7,1.11896698071391
40187.71,1.05750940843903
40187.72,1.04584069620681
40187.73,0.98146074282747
40187.74,0.967891326232385
40187.75,0.978792622330525
40187.76,0.947188548322509
40187.77,0.940035399256123
40187.78,0.918143532448381
40187.79,0.918625174096495
40187.8,0.934347873734983
40187.81,0.926877354342187
40187.82,0.889142514939529
40187.83,0.859197319105069
40187.84,0.869864067370224
40187.85,0.877188663189187
40187.86,0.872807086814807
40187.87,0.878195866027517
40187.88,0.868401048704173
40187.89,0.894769816346408
40187.9,0.954287047283052
40187.91,0.97355812868519
40187.92,0.938377426065868
40187.93,0.94762759845465
40187.94,0.901166308492184
40187.95,0.864000161494584
40187.96,0.831447576420767
40187.97,0.828358827517281
40187.98,0.820742831730837
40187.99,0.845125405877952
40188,0.84070641982396
40188.01,0.829828258021961
40188.02,0.832374657835141
40188.03,0.811443094628167
40188.04,0.803767005277086
40188.05,0.866278502024815
40188.06,0.883444037064781
40188.07,0.88228933122213
40188.08,0.866835894872669
40188.09,0.88071166997951
40188.1,0.867678552592484
40188.11,0.847201272324747
40188.12,0.841956706251927
40188.13,0.82012815246875
40188.14,0.79438788314204
40188.15,0.774119964861364
40188.16,0.783676356988007
40188.17,0.793276821675404
40188.18,0.783684027654312
40188.19,0.771723202087318
40188.2,0.78369340764212
40188.21,0.771972296821722
40188.22,0.802665896602934
40188.23,0.792790415185491
40188.24,0.798728589803225
40188.25,0.77545162327489
40188.26,0.734690384575193
40188.27,0.743100227830923
40188.28,0.724280297683824
40188.29,0.748677315875635
40188.3,0.74239083916517
40188.31,0.773258135221326
40188.32,0.719997950130166
40188.33,0.708594938007322
40188.34,0.704171379485765
40188.35,0.733075312468935
40188.36,0.730005469763962
40188.37,0.760324576095409
40188.38,0.777110376049222
40188.39,0.800151639336566
40188.4,0.79631309143909
40188.41,0.795378706646227
40188.42,0.774833231518074
40188.43,0.743976492868295
40188.44,0.7172394297689
40188.45,0.708638281514444
40188.46,0.730196500882252
40188.47,0.688938502310469
40188.48,0.710840535903935
40188.49,0.706352476939382
40188.5,0.670355630938732
40188.51,0.70649347579792
40188.52,0.698605163111151
40188.53,0.701943630404282
40188.54,0.666122335341209
40188.55,0.656888540679169
40188.56,0.650729321128991
40188.57,0.663351848573224
40188.58,0.692146414222917
40188.59,0.718909651072039
40188.6,0.747388950091177
40188.61,0.768029411134337
40188.62,0.764972509838302
40188.63,0.779822580508461
40188.64,0.767707570969405
40188.65,0.780274158571106
40188.66,0.795482646281688
40188.67,0.844348994065711
40188.68,0.841277348874641
40188.69,0.844627334615202
40188.7,0.844985086919257
40188.71,0.868270515504658
40188.72,0.856382278936679
40188.73,0.82266065189239
40188.74,0.803018915648009
40188.75,0.823240562039083
40188.76,0.756082307028255
40188.77,0.751046087225531
40188.78,0.728608516925213
40188.79,0.728207973053582
40188.8,0.731301340979787
40188.81,0.724854568326208
40188.82,0.725473872066108
40188.83,0.704433836089612
40188.84,0.700540505175234
40188.85,0.708285004997286
40188.86,0.709712695047319
40188.87,0.68900235684943
40188.88,0.704557296919141
40188.89,0.701042625794169
40188.9,0.686282254335721
40188.91,0.711978541644349
40188.92,0.694013287004084
40188.93,0.69535839974745
40188.94,0.707821462820754
40188.95,0.725553809686202
40188.96,0.756066258448503
40188.97,0.716533595745149
40188.98,0.726210320140552
40188.99,0.729357808515014
40189,0.771604664226981
40189.01,0.792593393684316
40189.02,0.771779872270097
40189.03,0.798280518000877
40189.04,0.785223016532641
40189.05,0.782038754583236
40189.06,0.793603996423137
40189.07,0.77718610000145
40189.08,0.778221829173914
40189.09,0.762283074961694
40189.1,0.765404520984678
40189.11,0.764337645359047
40189.12,0.76267790305782
40189.13,0.755436082001273
40189.14,0.743951627566117
40189.15,0.743608870789095
40189.16,0.726430519654114
40189.17,0.702456329690645
40189.18,0.73455630170329
40189.19,0.729635576770221
40189.2,0.735847796034735
40189.21,0.768591189972626
40189.22,0.761578248599639
40189.23,0.751047555491005
40189.24,0.748286244130094
40189.25,0.792082064269289
40189.26,0.780653616209756
40189.27,0.762817345938577
40189.28,0.766122424412066
40189.29,0.76915043063812
40189.3,0.770687102101602
40189.31,0.779626737184209
40189.32,0.761336026991691
40189.33,0.7573438258921
40189.34,0.744058096598486
40189.35,0.731013397786133
40189.36,0.742383766801677
40189.37,0.760032612413558
40189.38,0.75415114621043
40189.39,0.769146497537927
40189.4,0.762103638512479
40189.41,0.755357783872775
40189.42,0.750752462072788
40189.43,0.721029988343395
40189.44,0.727048919767453
40189.45,0.749587250817637
40189.46,0.752906278100487
40189.47,0.73994767565596
40189.48,0.756200169658943
40189.49,0.754235220764237
40189.5,0.768794627005845
40189.51,0.755042916625833
40189.52,0.749124436412968
