t, Obs_Wetland Cell 6 Water depth (m)_expression
40329.03000,0.926463
40329.04000,0.926222
40329.05000,0.925981
40329.06000,0.925741
40329.07000,0.9255
40329.08000,0.925259
40329.09000,0.925018
40329.10000,0.924778
40329.11000,0.924537
40329.12000,0.924296
40329.13000,0.924056
40329.14000,0.923815
40329.15000,0.923574
40329.16000,0.923333
40329.17000,0.923093
40329.18000,0.922852
40329.19000,0.922611
40329.20000,0.922371
40329.21000,0.92213
40329.22000,0.921889
40329.23000,0.921648
40329.24000,0.921408
40329.25000,0.921167
40329.26000,0.920926
40329.27000,0.920685
40329.28000,0.920445
40329.29000,0.920204
40329.30000,0.919963
40329.31000,0.919738
40329.32000,0.919539
40329.33000,0.919339
40329.34000,0.919139
40329.35000,0.91894
40329.36000,0.91874
40329.37000,0.91854
40329.38000,0.918341
40329.39000,0.918141
40329.40000,0.917941
40329.41000,0.917742
40329.42000,0.917542
40329.43000,0.917342
40329.44000,0.917143
40329.45000,0.916943
40329.46000,0.916743
40329.47000,0.916544
40329.48000,0.916344
40329.49000,0.916144
40329.50000,0.915945
40329.51000,0.915745
40329.52000,0.915545
40329.53000,0.915345
40329.54000,0.915146
40329.55000,0.914946
40329.56000,0.914746
40329.57000,0.914547
40329.58000,0.914347
40329.59000,0.914147
40329.60000,0.913948
40329.61000,0.913748
40329.62000,0.913548
40329.63000,0.913349
40329.64000,0.913149
40329.65000,0.912949
40329.66000,0.91275
40329.67000,0.91255
40329.68000,0.91235
40329.69000,0.912151
40329.70000,0.911951
40329.71000,0.911751
40329.72000,0.911552
40329.73000,0.911379
40329.74000,0.911288
40329.75000,0.911198
40329.76000,0.911108
40329.77000,0.911018
40329.78000,0.910927
40329.79000,0.910837
40329.80000,0.910747
40329.81000,0.910657
40329.82000,0.910566
40329.83000,0.910476
40329.84000,0.910386
40329.85000,0.910296
40329.86000,0.910206
40329.87000,0.910115
40329.88000,0.910025
40329.89000,0.909935
40329.90000,0.909845
40329.91000,0.909754
40329.92000,0.909664
40329.93000,0.909574
40329.94000,0.909484
40329.95000,0.909393
40329.96000,0.909303
40329.97000,0.909213
40329.98000,0.909123
40329.99000,0.909032
40330.00000,0.908942
40330.01000,0.908852
40330.02000,0.908762
40330.03000,0.908671
40330.04000,0.908581
40330.05000,0.908491
40330.06000,0.908401
40330.07000,0.90831
40330.08000,0.90822
40330.09000,0.90813
40330.10000,0.90804
40330.11000,0.90795
40330.12000,0.907859
40330.13000,0.907769
40330.14000,0.907679
40330.15000,0.907597
40330.16000,0.907591
40330.17000,0.907584
40330.18000,0.907578
40330.19000,0.907571
40330.20000,0.907565
40330.21000,0.907558
40330.22000,0.907552
40330.23000,0.907545
40330.24000,0.907539
40330.25000,0.907532
40330.26000,0.907526
40330.27000,0.907519
40330.28000,0.907513
40330.29000,0.907506
40330.30000,0.9075
40330.31000,0.907493
40330.32000,0.907487
40330.33000,0.90748
40330.34000,0.907474
40330.35000,0.907467
40330.36000,0.907461
40330.37000,0.907454
40330.38000,0.907448
40330.39000,0.907441
40330.40000,0.907435
40330.41000,0.907428
40330.42000,0.907422
40330.43000,0.907415
40330.44000,0.907409
40330.45000,0.907402
40330.46000,0.907396
40330.47000,0.907389
40330.48000,0.907383
40330.49000,0.907376
40330.50000,0.907369
40330.51000,0.907363
40330.52000,0.907356
40330.53000,0.90735
40330.54000,0.907599
40330.55000,0.908744
40330.56000,0.911171
40330.57000,0.914192
40330.58000,0.917131
40330.59000,0.919584
40330.60000,0.921302
40330.61000,0.921986
40330.62000,0.92188
40330.63000,0.921774
40330.64000,0.921668
40330.65000,0.921562
40330.66000,0.921456
40330.67000,0.92135
40330.68000,0.921244
40330.69000,0.921138
40330.70000,0.921032
40330.71000,0.920926
40330.72000,0.920866
40330.73000,0.920807
40330.74000,0.920748
40330.75000,0.920689
40330.76000,0.92063
40330.77000,0.920571
40330.78000,0.920512
40330.79000,0.920453
40330.80000,0.920394
40330.81000,0.920335
40330.82000,0.920275
40330.83000,0.920216
40330.84000,0.920157
40330.85000,0.920068
40330.86000,0.919965
40330.87000,0.919861
40330.88000,0.919757
40330.89000,0.919653
40330.90000,0.91955
40330.91000,0.919446
40330.92000,0.919342
40330.93000,0.919238
40330.94000,0.919135
40330.95000,0.919031
40330.96000,0.918927
40330.97000,0.918823
40330.98000,0.91872
40330.99000,0.918616
40331.00000,0.918512
40331.01000,0.918408
40331.02000,0.918305
40331.03000,0.918154
40331.04000,0.917997
40331.05000,0.91784
40331.06000,0.917683
40331.07000,0.917526
40331.08000,0.917369
40331.09000,0.917212
40331.10000,0.917055
40331.11000,0.916898
40331.12000,0.916741
40331.13000,0.916584
40331.14000,0.916427
40331.15000,0.91627
40331.16000,0.916113
40331.17000,0.915955
40331.18000,0.915798
40331.19000,0.915641
40331.20000,0.915484
40331.21000,0.915327
40331.22000,0.91517
40331.23000,0.915013
40331.24000,0.914856
40331.25000,0.914699
40331.26000,0.914464
40331.27000,0.913881
40331.28000,0.913298
40331.29000,0.912715
40331.30000,0.912132
40331.31000,0.911549
40331.32000,0.910966
40331.33000,0.910383
40331.34000,0.9098
40331.35000,0.909218
40331.36000,0.908635
40331.37000,0.908052
40331.38000,0.907469
40331.39000,0.906886
40331.40000,0.906303
40331.41000,0.90572
40331.42000,0.905137
40331.43000,0.904555
40331.44000,0.903972
40331.45000,0.903389
40331.46000,0.902806
40331.47000,0.902223
40331.48000,0.90164
40331.49000,0.901057
40331.50000,0.900691
40331.51000,0.900558
40331.52000,0.900425
40331.53000,0.900292
40331.54000,0.900158
40331.55000,0.900025
40331.56000,0.899892
40331.57000,0.899759
40331.58000,0.899626
40331.59000,0.899493
40331.60000,0.89936
40331.61000,0.899227
40331.62000,0.899093
40331.63000,0.89896
40331.64000,0.898827
40331.65000,0.898694
40331.66000,0.898561
40331.67000,0.898428
40331.68000,0.898295
40331.69000,0.898162
40331.70000,0.898029
40331.71000,0.897895
40331.72000,0.897762
40331.73000,0.897629
40331.74000,0.897496
40331.75000,0.897363
40331.76000,0.89723
40331.77000,0.897097
40331.78000,0.896964
40331.79000,0.89683
40331.80000,0.896697
40331.81000,0.896564
40331.82000,0.896435
40331.83000,0.896307
40331.84000,0.896179
40331.85000,0.896051
40331.86000,0.895922
40331.87000,0.895794
40331.88000,0.895666
40331.89000,0.895538
40331.90000,0.895409
40331.91000,0.895281
40331.92000,0.895153
40331.93000,0.895025
40331.94000,0.894896
40331.95000,0.894768
40331.96000,0.89464
40331.97000,0.894512
40331.98000,0.894384
40331.99000,0.894255
40332.00000,0.894127
40332.01000,0.893999
40332.02000,0.893871
40332.03000,0.893742
40332.04000,0.893614
40332.05000,0.893486
40332.06000,0.893358
40332.07000,0.893229
40332.08000,0.893101
40332.09000,0.892973
40332.10000,0.892845
40332.11000,0.892716
40332.12000,0.892588
40332.13000,0.89246
40332.14000,0.892332
40332.15000,0.892203
40332.16000,0.892075
40332.17000,0.891947
40332.18000,0.891819
40332.19000,0.891691
40332.20000,0.891562
40332.21000,0.891434
40332.22000,0.891306
40332.23000,0.891178
40332.24000,0.89115
40332.25000,0.891157
40332.26000,0.891165
40332.27000,0.891173
40332.28000,0.891181
40332.29000,0.891189
40332.30000,0.891197
40332.31000,0.891205
40332.32000,0.891212
40332.33000,0.89122
40332.34000,0.891228
40332.35000,0.891236
40332.36000,0.891244
40332.37000,0.891252
40332.38000,0.891259
40332.39000,0.891267
40332.40000,0.891275
40332.41000,0.891283
40332.42000,0.891291
40332.43000,0.891299
40332.44000,0.891307
40332.45000,0.891314
40332.46000,0.891322
40332.47000,0.89133
40332.48000,0.891338
40332.49000,0.891346
40332.50000,0.891354
40332.51000,0.891361
40332.52000,0.891369
40332.53000,0.891377
40332.54000,0.891385
40332.55000,0.891393
40332.56000,0.891401
40332.57000,0.891409
40332.58000,0.891416
40332.59000,0.891424
40332.60000,0.891432
40332.61000,0.89144
40332.62000,0.891448
40332.63000,0.891456
40332.64000,0.891464
40332.65000,0.891471
40332.66000,0.89552
40332.67000,0.906482
40332.68000,0.926247
40332.69000,0.952372
40332.70000,0.975471
40332.71000,0.993041
40332.72000,1.00431
40332.73000,0.998544
40332.74000,0.997806
40332.75000,0.997068
40332.76000,0.99633
40332.77000,0.995593
40332.78000,0.994855
40332.79000,0.994117
40332.80000,0.99338
40332.81000,0.992642
40332.82000,0.991904
40332.83000,0.991166
40332.84000,0.990661
40332.85000,0.990156
40332.86000,0.989651
40332.87000,0.989146
40332.88000,0.988641
40332.89000,0.988136
40332.90000,0.987631
40332.91000,0.987126
40332.92000,0.986621
40332.93000,0.986116
40332.94000,0.98561
40332.95000,0.985105
40332.96000,0.9846
40332.97000,0.984137
40332.98000,0.983694
40332.99000,0.983251
40333.00000,0.982808
40333.01000,0.982365
40333.02000,0.981923
40333.03000,0.98148
40333.04000,0.981037
40333.05000,0.980594
40333.06000,0.980151
40333.07000,0.979709
40333.08000,0.979266
40333.09000,0.978823
40333.10000,0.978391
40333.11000,0.977981
40333.12000,0.977572
40333.13000,0.977162
40333.14000,0.976752
40333.15000,0.976342
40333.16000,0.975933
40333.17000,0.975523
40333.18000,0.975113
40333.19000,0.974703
40333.20000,0.974294
40333.21000,0.973884
40333.22000,0.973474
40333.23000,0.973064
40333.24000,0.972526
40333.25000,0.971988
40333.26000,0.971451
40333.27000,0.970913
40333.28000,0.970375
40333.29000,0.969837
40333.30000,0.969299
40333.31000,0.968761
40333.32000,0.968223
40333.33000,0.967685
40333.34000,0.967147
40333.35000,0.966609
40333.36000,0.966071
40333.37000,0.965394
40333.38000,0.964649
40333.39000,0.963903
40333.40000,0.963158
40333.41000,0.962413
40333.42000,0.961667
40333.43000,0.960922
40333.44000,0.960176
40333.45000,0.959431
40333.46000,0.958685
40333.47000,0.95794
40333.48000,0.957194
40333.49000,0.956449
40333.50000,0.955793
40333.51000,0.955318
40333.52000,0.954843
40333.53000,0.954368
40333.54000,0.953893
40333.55000,0.953418
40333.56000,0.952943
40333.57000,0.952468
40333.58000,0.951993
40333.59000,0.951518
40333.60000,0.951043
40333.61000,0.950568
40333.62000,0.950093
40333.63000,0.949618
40333.64000,0.949143
40333.65000,0.948668
40333.66000,0.948193
40333.67000,0.947718
40333.68000,0.947396
40333.69000,0.947198
40333.70000,0.946999
40333.71000,0.946801
40333.72000,0.946603
40333.73000,0.946404
40333.74000,0.946206
40333.75000,0.946007
40333.76000,0.945809
40333.77000,0.945611
40333.78000,0.945412
40333.79000,0.945214
40333.80000,0.945016
40333.81000,0.944817
40333.82000,0.944619
40333.83000,0.94442
40333.84000,0.944222
40333.85000,0.944024
40333.86000,0.943825
40333.87000,0.943627
40333.88000,0.943428
40333.89000,0.94323
40333.90000,0.943032
40333.91000,0.942833
40333.92000,0.942634
40333.93000,0.942434
40333.94000,0.942234
40333.95000,0.942034
40333.96000,0.941834
40333.97000,0.941634
40333.98000,0.941434
40333.99000,0.941234
40334.00000,0.941034
40334.01000,0.940834
40334.02000,0.940634
40334.03000,0.940434
40334.04000,0.940234
40334.05000,0.940034
40334.06000,0.939834
40334.07000,0.939634
40334.08000,0.939434
40334.09000,0.939234
40334.10000,0.939034
40334.11000,0.938834
40334.12000,0.938634
40334.13000,0.938434
40334.14000,0.938234
40334.15000,0.938034
40334.16000,0.937834
40334.17000,0.937634
40334.18000,0.937434
40334.19000,0.937234
40334.20000,0.937034
40334.21000,0.936834
40334.22000,0.936634
40334.23000,0.936404
40334.24000,0.936079
40334.25000,0.935754
40334.26000,0.93543
40334.27000,0.935105
40334.28000,0.934781
40334.29000,0.934456
40334.30000,0.934132
40334.31000,0.933807
40334.32000,0.933483
40334.33000,0.933158
40334.34000,0.932834
40334.35000,0.932509
40334.36000,0.932184
40334.37000,0.93186
40334.38000,0.931535
40334.39000,0.931211
40334.40000,0.930886
40334.41000,0.930562
40334.42000,0.930237
40334.43000,0.929913
40334.44000,0.929588
40334.45000,0.929263
40334.46000,0.928939
40334.47000,0.928614
40334.48000,0.92829
40334.49000,0.927965
40334.50000,0.927641
40334.51000,0.927316
40334.52000,0.926992
40334.53000,0.926667
40334.54000,0.926343
40334.55000,0.926018
40334.56000,0.925693
40334.57000,0.925369
40334.58000,0.925044
40334.59000,0.92472
40334.60000,0.924395
40334.61000,0.924071
40334.62000,0.923746
40334.63000,0.923422
40334.64000,0.923097
40334.65000,0.922797
40334.66000,0.922697
40334.67000,0.922597
40334.68000,0.922497
40334.69000,0.922397
40334.70000,0.922298
40334.71000,0.922198
40334.72000,0.922098
40334.73000,0.921998
40334.74000,0.921899
40334.75000,0.921799
40334.76000,0.921699
40334.77000,0.921599
40334.78000,0.921499
40334.79000,0.9214
40334.80000,0.9213
40334.81000,0.9212
40334.82000,0.9211
40334.83000,0.921001
40334.84000,0.920901
40334.85000,0.920801
40334.86000,0.920701
40334.87000,0.920601
40334.88000,0.920502
40334.89000,0.920402
40334.90000,0.920302
40334.91000,0.920202
40334.92000,0.920103
40334.93000,0.920003
40334.94000,0.919903
40334.95000,0.919803
40334.96000,0.919703
40334.97000,0.919604
40334.98000,0.919504
40334.99000,0.919404
40335.00000,0.919304
40335.01000,0.919205
40335.02000,0.919105
40335.03000,0.919005
40335.04000,0.918905
40335.05000,0.918805
40335.06000,0.918706
40335.07000,0.918606
40335.08000,0.918525
40335.09000,0.918444
40335.10000,0.918363
40335.11000,0.918283
40335.12000,0.918202
40335.13000,0.918121
40335.14000,0.91804
40335.15000,0.91796
40335.16000,0.917879
40335.17000,0.917798
40335.18000,0.917718
40335.19000,0.917637
40335.20000,0.917556
40335.21000,0.917476
40335.22000,0.917395
40335.23000,0.917314
40335.24000,0.917234
40335.25000,0.917153
40335.26000,0.917072
40335.27000,0.916991
40335.28000,0.916911
40335.29000,0.91683
40335.30000,0.916749
40335.31000,0.916669
40335.32000,0.916588
40335.33000,0.916507
40335.34000,0.916427
40335.35000,0.916346
40335.36000,0.916265
40335.37000,0.916185
40335.38000,0.916104
40335.39000,0.916023
40335.40000,0.915942
40335.41000,0.915862
40335.42000,0.915781
40335.43000,0.9157
40335.44000,0.91562
40335.45000,0.915539
40335.46000,0.915458
40335.47000,0.915378
40335.48000,0.915297
40335.49000,0.915216
40335.50000,0.915165
40335.51000,0.915121
40335.52000,0.915076
40335.53000,0.915031
40335.54000,0.914987
40335.55000,0.914942
40335.56000,0.914897
40335.57000,0.914852
40335.58000,0.914674
40335.59000,0.914813
40335.60000,0.915436
40335.61000,0.916413
40335.62000,0.917461
40335.63000,0.918403
40335.64000,0.919109
40335.65000,0.918429
40335.66000,0.918332
40335.67000,0.918236
40335.68000,0.91814
40335.69000,0.918044
40335.70000,0.917947
40335.71000,0.917851
40335.72000,0.917755
40335.73000,0.917659
40335.74000,0.917562
40335.75000,0.917466
40335.76000,0.917387
40335.77000,0.917307
40335.78000,0.917228
40335.79000,0.917148
40335.80000,0.917069
40335.81000,0.916989
40335.82000,0.91691
40335.83000,0.91683
40335.84000,0.916751
40335.85000,0.916671
40335.86000,0.916592
40335.87000,0.916512
40335.88000,0.916433
40335.89000,0.916333
40335.90000,0.916222
40335.91000,0.916112
40335.92000,0.916002
40335.93000,0.915891
40335.94000,0.915781
40335.95000,0.91567
40335.96000,0.91556
40335.97000,0.91545
40335.98000,0.915339
40335.99000,0.915229
40336.00000,0.915118
40336.01000,0.915008
40336.02000,0.914898
40336.03000,0.914787
40336.04000,0.914677
40336.05000,0.914567
40336.06000,0.914456
40336.07000,0.914244
40336.08000,0.914018
40336.09000,0.913793
40336.10000,0.913567
40336.11000,0.913342
40336.12000,0.913117
40336.13000,0.912891
40336.14000,0.912666
40336.15000,0.91244
40336.16000,0.912215
40336.17000,0.91199
40336.18000,0.911764
40336.19000,0.911539
40336.20000,0.911314
40336.21000,0.911088
40336.22000,0.910863
40336.23000,0.910637
40336.24000,0.910412
40336.25000,0.910187
40336.26000,0.909961
40336.27000,0.909736
40336.28000,0.90951
40336.29000,0.909285
40336.30000,0.908994
40336.31000,0.908413
40336.32000,0.907833
40336.33000,0.907252
40336.34000,0.906672
40336.35000,0.906091
40336.36000,0.905511
40336.37000,0.90493
40336.38000,0.90435
40336.39000,0.903769
40336.40000,0.903188
40336.41000,0.902608
40336.42000,0.902027
40336.43000,0.901447
40336.44000,0.900866
40336.45000,0.900286
40336.46000,0.899705
40336.47000,0.899125
40336.48000,0.898544
40336.49000,0.897964
40336.50000,0.897383
40336.51000,0.896802
40336.52000,0.896222
40336.53000,0.895641
40336.54000,0.895293
40336.55000,0.895195
40336.56000,0.895097
40336.57000,0.894999
40336.58000,0.894902
40336.59000,0.894804
40336.60000,0.894706
40336.61000,0.894608
40336.62000,0.89451
40336.63000,0.894412
40336.64000,0.894314
40336.65000,0.894216
40336.66000,0.894118
40336.67000,0.89402
40336.68000,0.893922
40336.69000,0.893824
40336.70000,0.893727
40336.71000,0.893629
40336.72000,0.893531
40336.73000,0.893433
40336.74000,0.893335
40336.75000,0.893237
40336.76000,0.893139
40336.77000,0.893041
40336.78000,0.892943
40336.79000,0.892845
40336.80000,0.892747
40336.81000,0.892649
40336.82000,0.892552
40336.83000,0.892454
40336.84000,0.892356
40336.85000,0.892258
40336.86000,0.89213
40336.87000,0.891998
40336.88000,0.891866
40336.89000,0.891734
40336.90000,0.891602
40336.91000,0.89147
40336.92000,0.891338
40336.93000,0.891205
40336.94000,0.891073
40336.95000,0.890941
40336.96000,0.890809
40336.97000,0.890677
40336.98000,0.890545
40336.99000,0.890413
40337.00000,0.890281
40337.01000,0.890149
40337.02000,0.890017
40337.03000,0.889885
40337.04000,0.889753
40337.05000,0.889621
40337.06000,0.889488
40337.07000,0.889356
40337.08000,0.889224
40337.09000,0.889092
40337.10000,0.88896
40337.11000,0.888828
40337.12000,0.888696
40337.13000,0.888564
40337.14000,0.888432
40337.15000,0.8883
40337.16000,0.888168
40337.17000,0.88796
40337.18000,0.887551
40337.19000,0.887142
40337.20000,0.886733
40337.21000,0.886324
40337.22000,0.885915
40337.23000,0.885505
40337.24000,0.885096
40337.25000,0.884687
40337.26000,0.884278
40337.27000,0.883869
40337.28000,0.883459
40337.29000,0.88305
40337.30000,0.882641
40337.31000,0.882232
40337.32000,0.881823
40337.33000,0.881414
40337.34000,0.881004
40337.35000,0.880595
40337.36000,0.880186
40337.37000,0.879777
40337.38000,0.879368
40337.39000,0.878959
40337.40000,0.878549
40337.41000,0.87814
40337.42000,0.877731
40337.43000,0.877322
40337.44000,0.876913
40337.45000,0.876503
40337.46000,0.876094
40337.47000,0.875685
40337.48000,0.875276
40337.49000,0.874867
40337.50000,0.874458
40337.51000,0.874048
40337.52000,0.873639
40337.53000,0.87323
40337.54000,0.872821
40337.55000,0.872412
40337.56000,0.872003
40337.57000,0.871593
40337.58000,0.871184
40337.59000,0.870816
40337.60000,0.870715
40337.61000,0.870615
40337.62000,0.870515
40337.63000,0.870415
40337.64000,0.870315
40337.65000,0.870215
40337.66000,0.870114
40337.67000,0.870014
40337.68000,0.869914
40337.69000,0.869814
40337.70000,0.869714
40337.71000,0.869614
40337.72000,0.869513
40337.73000,0.869413
40337.74000,0.869313
40337.75000,0.869213
40337.76000,0.869113
40337.77000,0.869012
40337.78000,0.868912
40337.79000,0.868812
40337.80000,0.868712
40337.81000,0.868612
40337.82000,0.868512
40337.83000,0.868411
40337.84000,0.868311
40337.85000,0.868211
40337.86000,0.868111
40337.87000,0.868011
40337.88000,0.867911
40337.89000,0.86781
40337.90000,0.86771
40337.91000,0.86761
40337.92000,0.86751
40337.93000,0.86741
40337.94000,0.867309
40337.95000,0.867209
40337.96000,0.867109
40337.97000,0.867009
40337.98000,0.866909
40337.99000,0.866809
40338.00000,0.866708
40338.01000,0.866608
40338.02000,0.866514
40338.03000,0.86642
40338.04000,0.866326
40338.05000,0.866232
40338.06000,0.866138
40338.07000,0.866044
40338.08000,0.86595
40338.09000,0.865856
40338.10000,0.865762
40338.11000,0.865668
40338.12000,0.865574
40338.13000,0.865479
40338.14000,0.865385
40338.15000,0.865291
40338.16000,0.865197
40338.17000,0.865103
40338.18000,0.865009
40338.19000,0.864915
40338.20000,0.864821
40338.21000,0.864727
40338.22000,0.864633
40338.23000,0.864539
40338.24000,0.864445
40338.25000,0.864351
40338.26000,0.864257
40338.27000,0.864163
40338.28000,0.864069
40338.29000,0.863975
40338.30000,0.863881
40338.31000,0.863786
40338.32000,0.863692
40338.33000,0.863598
40338.34000,0.863504
40338.35000,0.86341
40338.36000,0.863316
40338.37000,0.863222
40338.38000,0.863128
40338.39000,0.863034
40338.40000,0.86294
40338.41000,0.862846
40338.42000,0.862752
40338.43000,0.862658
40338.44000,0.862623
40338.45000,0.862599
40338.46000,0.862575
40338.47000,0.862551
40338.48000,0.862526
40338.49000,0.862502
40338.50000,0.862478
40338.51000,0.862454
40338.52000,0.862429
40338.53000,0.862405
40338.54000,0.862687
40338.55000,0.86391
40338.56000,0.86648
40338.57000,0.869681
40338.58000,0.872798
40338.59000,0.875406
40338.60000,0.877243
40338.61000,0.878203
40338.62000,0.878108
40338.63000,0.878014
40338.64000,0.877919
40338.65000,0.877825
40338.66000,0.87773
40338.67000,0.877636
40338.68000,0.877541
40338.69000,0.877447
40338.70000,0.877352
40338.71000,0.877258
40338.72000,0.877203
40338.73000,0.877148
40338.74000,0.877093
40338.75000,0.877039
40338.76000,0.876984
40338.77000,0.876929
40338.78000,0.876874
40338.79000,0.87682
40338.80000,0.876765
40338.81000,0.87671
40338.82000,0.876655
40338.83000,0.876601
40338.84000,0.876546
40338.85000,0.876507
40338.86000,0.876475
40338.87000,0.876443
40338.88000,0.876411
40338.89000,0.876379
40338.90000,0.876347
40338.91000,0.876315
40338.92000,0.876284
40338.93000,0.876252
40338.94000,0.87622
40338.95000,0.876188
40338.96000,0.876156
40338.97000,0.876124
40338.98000,0.876092
40338.99000,0.876061
40339.00000,0.876029
40339.01000,0.875997
40339.02000,0.875965
40339.03000,0.875967
40339.04000,0.875972
40339.05000,0.875978
40339.06000,0.875984
40339.07000,0.87599
40339.08000,0.875995
40339.09000,0.876001
40339.10000,0.876007
40339.11000,0.876013
40339.12000,0.87641
40339.13000,0.877439
40339.14000,0.879407
40339.15000,0.882149
40339.16000,0.884966
40339.17000,0.887483
40339.18000,0.889449
40339.19000,0.892099
40339.20000,0.891978
40339.21000,0.891857
40339.22000,0.891736
40339.23000,0.891615
40339.24000,0.891494
40339.25000,0.891372
40339.26000,0.891251
40339.27000,0.89113
40339.28000,0.891009
40339.29000,0.890888
40339.30000,0.890413
40339.31000,0.889937
40339.32000,0.889462
40339.33000,0.888987
40339.34000,0.888512
40339.35000,0.888036
40339.36000,0.887561
40339.37000,0.887086
40339.38000,0.88661
40339.39000,0.886135
40339.40000,0.88566
40339.41000,0.885185
40339.42000,0.884709
40339.43000,0.884222
40339.44000,0.883728
40339.45000,0.883235
40339.46000,0.882741
40339.47000,0.882248
40339.48000,0.881754
40339.49000,0.88126
40339.50000,0.880767
40339.51000,0.880273
40339.52000,0.87978
40339.53000,0.879286
40339.54000,0.878793
40339.55000,0.878299
40339.56000,0.877806
40339.57000,0.877312
40339.58000,0.876818
40339.59000,0.876325
40339.60000,0.875831
40339.61000,0.875696
40339.62000,0.875606
40339.63000,0.875515
40339.64000,0.875425
40339.65000,0.875335
40339.66000,0.875244
40339.67000,0.875154
40339.68000,0.875063
40339.69000,0.874973
40339.70000,0.874883
40339.71000,0.874792
40339.72000,0.874702
40339.73000,0.874611
40339.74000,0.874521
40339.75000,0.874431
40339.76000,0.87434
40339.77000,0.87425
40339.78000,0.874159
40339.79000,0.874069
40339.80000,0.873979
40339.81000,0.873888
40339.82000,0.873798
40339.83000,0.873707
40339.84000,0.873616
40339.85000,0.873521
40339.86000,0.873426
40339.87000,0.873331
40339.88000,0.873236
40339.89000,0.873141
40339.90000,0.873045
40339.91000,0.87295
40339.92000,0.872855
40339.93000,0.87276
40339.94000,0.872665
40339.95000,0.87257
40339.96000,0.872475
40339.97000,0.87238
40339.98000,0.872284
40339.99000,0.872189
40340.00000,0.872094
40340.01000,0.871999
40340.02000,0.871904
40340.03000,0.871809
40340.04000,0.871714
40340.05000,0.871619
40340.06000,0.871523
40340.07000,0.871428
40340.08000,0.871257
40340.09000,0.871004
40340.10000,0.870751
40340.11000,0.870498
40340.12000,0.870245
40340.13000,0.869992
40340.14000,0.869739
40340.15000,0.869486
40340.16000,0.869233
40340.17000,0.868979
40340.18000,0.868726
40340.19000,0.868473
40340.20000,0.86822
40340.21000,0.867967
40340.22000,0.867714
40340.23000,0.867461
40340.24000,0.867208
40340.25000,0.866955
40340.26000,0.866702
40340.27000,0.866449
40340.28000,0.866196
40340.29000,0.865943
40340.30000,0.86569
40340.31000,0.865437
40340.32000,0.86494
40340.33000,0.864375
40340.34000,0.863809
40340.35000,0.863244
40340.36000,0.862678
40340.37000,0.862113
40340.38000,0.861547
40340.39000,0.860982
40340.40000,0.860416
40340.41000,0.859851
40340.42000,0.859285
40340.43000,0.85872
40340.44000,0.858154
40340.45000,0.857588
40340.46000,0.857023
40340.47000,0.856457
40340.48000,0.855892
40340.49000,0.855326
40340.50000,0.854761
40340.51000,0.854195
40340.52000,0.85363
40340.53000,0.853064
40340.54000,0.852499
40340.55000,0.851965
40340.56000,0.851832
40340.57000,0.851698
40340.58000,0.851565
40340.59000,0.851432
40340.60000,0.851298
40340.61000,0.851165
40340.62000,0.851031
40340.63000,0.850898
40340.64000,0.850765
40340.65000,0.850631
40340.66000,0.850498
40340.67000,0.850364
40340.68000,0.850231
40340.69000,0.850098
40340.70000,0.849964
40340.71000,0.849831
40340.72000,0.849697
40340.73000,0.849564
40340.74000,0.849431
40340.75000,0.849297
40340.76000,0.849164
40340.77000,0.84903
40340.78000,0.848897
40340.79000,0.848764
40340.80000,0.84863
40340.81000,0.848497
40340.82000,0.848364
40340.83000,0.84823
40340.84000,0.848097
40340.85000,0.847963
40340.86000,0.84783
40340.87000,0.847661
40340.88000,0.847451
40340.89000,0.847241
40340.90000,0.847031
40340.91000,0.846821
40340.92000,0.846611
40340.93000,0.846401
40340.94000,0.846192
40340.95000,0.845982
40340.96000,0.845772
40340.97000,0.845562
40340.98000,0.845352
40340.99000,0.845142
40341.00000,0.844932
40341.01000,0.844722
40341.02000,0.844512
40341.03000,0.844303
40341.04000,0.844093
40341.05000,0.843883
40341.06000,0.843673
40341.07000,0.843463
40341.08000,0.843253
40341.09000,0.843043
40341.10000,0.842833
40341.11000,0.842624
40341.12000,0.842414
40341.13000,0.842204
40341.14000,0.841994
40341.15000,0.841784
40341.16000,0.841574
40341.17000,0.841364
40341.18000,0.841154
40341.19000,0.840944
40341.20000,0.840735
40341.21000,0.840525
40341.22000,0.840315
40341.23000,0.840105
40341.24000,0.839895
40341.25000,0.839685
40341.26000,0.839475
40341.27000,0.839265
40341.28000,0.839056
40341.29000,0.838837
40341.30000,0.838602
40341.31000,0.838366
40341.32000,0.838131
40341.33000,0.837895
40341.34000,0.83766
40341.35000,0.837424
40341.36000,0.837188
40341.37000,0.836953
40341.38000,0.836717
40341.39000,0.836482
40341.40000,0.836246
40341.41000,0.836011
40341.42000,0.835775
40341.43000,0.83554
40341.44000,0.835304
40341.45000,0.835068
40341.46000,0.834833
40341.47000,0.834597
40341.48000,0.834362
40341.49000,0.834126
40341.50000,0.833891
40341.51000,0.833655
40341.52000,0.83342
40341.53000,0.833184
40341.54000,0.832949
40341.55000,0.832713
40341.56000,0.832477
40341.57000,0.832242
40341.58000,0.832006
40341.59000,0.831771
40341.60000,0.831535
40341.61000,0.8313
40341.62000,0.831064
40341.63000,0.830829
40341.64000,0.830593
40341.65000,0.830358
40341.66000,0.830122
40341.67000,0.829886
40341.68000,0.829651
40341.69000,0.829415
40341.70000,0.82918
40341.71000,0.82897
40341.72000,0.828868
