t,Obs_Pond water depth (m)_expression_noisy
40384.94,1.04127266578274E-05
40384.95,9.67069253299994E-06
40384.96,9.36007696379927E-06
40384.97,9.40551010142884E-06
40384.98,8.90679226770184E-06
40384.99,8.15105188126161E-06
40385,7.98053932559003E-06
40385.01,7.61136220194688E-06
40385.02,7.05730506582177E-06
40385.03,6.49553208815906E-06
40385.04,6.04101884657731E-06
40385.05,5.95236376169673E-06
40385.06,5.63391225358289E-06
40385.07,5.50602483998285E-06
40385.08,5.07489455526825E-06
40385.09,4.85905706892179E-06
40385.1,4.57233400774366E-06
40385.11,4.42629743153656E-06
40385.12,4.33531250955382E-06
40385.13,4.34254400313587E-06
40385.14,4.2581579576462E-06
40385.15,3.91566766404566E-06
40385.16,3.73901378409812E-06
40385.17,3.69044200568638E-06
40385.18,3.45359268907121E-06
40385.19,3.36596222065875E-06
40385.2,3.42745794657995E-06
40385.21,3.34251874753033E-06
40385.22,3.16184006703205E-06
40385.23,3.11423419219224E-06
40385.24,2.98511720367852E-06
40385.25,2.94332504746875E-06
40385.26,2.7961825464144E-06
40385.27,2.71812142124986E-06
40385.28,2.60059302126482E-06
40385.29,2.43499455189863E-06
40385.3,2.34454293613869E-06
40385.31,2.49336090589121E-06
40385.32,2.47767140515231E-06
40385.33,2.60950591291156E-06
40385.34,2.44021676499747E-06
40385.35,2.36472388921108E-06
40385.36,2.33960929853927E-06
40385.37,2.23256608594966E-06
40385.38,2.16793683194862E-06
40385.39,2.14765809827935E-06
40385.4,2.22192032211082E-06
40385.41,2.16738370025005E-06
40385.42,2.03418737721077E-06
40385.43,2.03687419251052E-06
40385.44,2.12300335886953E-06
40385.45,2.05380692136827E-06
40385.46,1.99736337610719E-06
40385.47,1.94949288138977E-06
40385.48,1.8318163584828E-06
40385.49,1.72925246184288E-06
40385.5,1.68786607297689E-06
40385.51,1.68837186800283E-06
40385.52,1.67133230085226E-06
40385.53,1.59992981690892E-06
40385.54,1.55298097577069E-06
40385.55,1.5701518329257E-06
40385.56,1.54069293563157E-06
40385.57,1.48015955725673E-06
40385.58,1.48783286633334E-06
40385.59,1.58654667368942E-06
40385.6,1.53662809436052E-06
40385.61,1.46522329012602E-06
40385.62,1.42555843242651E-06
40385.63,1.34389506965171E-06
40385.64,1.28642313658837E-06
40385.65,1.25477248037328E-06
40385.66,1.22328041973718E-06
40385.67,1.19017173547446E-06
40385.68,1.15985499049908E-06
40385.69,1.09670548742489E-06
40385.7,1.10213839689459E-06
40385.71,1.08180903305215E-06
40385.72,1.05872333490024E-06
40385.73,1.06221247873543E-06
40385.74,1.03801326069611E-06
40385.75,1.03808816951872E-06
40385.76,1.11047011662572E-06
40385.77,1.06532240970325E-06
40385.78,1.01901109049888E-06
40385.79,9.91265237454844E-07
40385.8,9.91126116271447E-07
40385.81,9.27448435843469E-07
40385.82,9.23565863265371E-07
40385.83,9.19635488025931E-07
40385.84,9.14842387897014E-07
40385.85,8.87450481692415E-07
40385.86,8.76868041604901E-07
40385.87,8.70221504136749E-07
40385.88,8.63620601258343E-07
40385.89,8.24974710007198E-07
40385.9,8.2662997205924E-07
40385.91,7.93795783653312E-07
40385.92,8.06955058766997E-07
40385.93,7.54205145358043E-07
40385.94,7.48283636667689E-07
40385.95,7.30528283696051E-07
40385.96,7.35230563543951E-07
40385.97,7.15244540968464E-07
40385.98,7.54522630084334E-07
40385.99,7.38496731643099E-07
40386,7.57891738496687E-07
40386.01,7.54719035854606E-07
40386.02,7.49879310447016E-07
40386.03,7.7900077003192E-07
40386.04,7.8179903126769E-07
40386.05,7.52390829981303E-07
40386.06,7.45593471461252E-07
40386.07,7.22886750881449E-07
40386.08,7.26100614085933E-07
40386.09,7.15383638540017E-07
40386.1,6.66630470613458E-07
40386.11,6.39141831169193E-07
40386.12,6.2931983347905E-07
40386.13,6.35170195758976E-07
40386.14,6.4196349479146E-07
40386.15,5.99485310866909E-07
40386.16,5.96835219185242E-07
40386.17,5.82975955211772E-07
40386.18,5.71645043766786E-07
40386.19,5.65275400070394E-07
40386.2,5.51699570958498E-07
40386.21,5.34118481439001E-07
40386.22,4.9548097458356E-07
40386.23,5.1727553490641E-07
40386.24,5.08668845440061E-07
40386.25,5.07068217372017E-07
40386.26,5.38868354439691E-07
40386.27,5.54888280545741E-07
40386.28,5.62738011309413E-07
40386.29,5.62620426494499E-07
40386.3,5.42550010084562E-07
40386.31,5.30489303747167E-07
40386.32,5.25486140230473E-07
40386.33,5.40132723144296E-07
40386.34,5.47468921392024E-07
40386.35,5.55587751675877E-07
40386.36,5.61274895597685E-07
40386.37,5.61738656784846E-07
40386.38,5.65957380689793E-07
40386.39,5.26496046615711E-07
40386.4,4.95231608705854E-07
40386.41,4.69317897500534E-07
40386.42,4.65908133666547E-07
40386.43,4.73614821630538E-07
40386.44,4.76335093001497E-07
40386.45,4.84762002358297E-07
40386.46,4.82757231431861E-07
40386.47,4.87633506092209E-07
40386.48,4.65785586363519E-07
40386.49,4.75002848943211E-07
40386.5,4.60226654288381E-07
40386.51,4.54076748266727E-07
40386.52,4.46881429685806E-07
40386.53,4.46993543761355E-07
40386.54,4.29892824520399E-07
40386.55,4.12754057431416E-07
40386.56,4.2964488341963E-07
40386.57,4.10885751279214E-07
40386.58,4.24548051699383E-07
40386.59,4.23260888418267E-07
40386.6,4.17486997416836E-07
40386.61,4.15185374188669E-07
40386.62,4.29582706698936E-07
40386.63,4.25376369015708E-07
40386.64,4.22990233373355E-07
40386.65,4.31723198779631E-07
40386.66,4.16096183045866E-07
40386.67,4.16068214134546E-07
40386.68,4.17046331687692E-07
40386.69,4.06953919681966E-07
40386.7,4.21246762426657E-07
40386.71,4.1203505017666E-07
40386.72,4.08037998263694E-07
40386.73,4.13279019467116E-07
40386.74,4.09345155303133E-07
40386.75,4.09021465662168E-07
40386.76,3.95104140133536E-07
40386.77,4.09219360697708E-07
40386.78,4.34535198645104E-07
40386.79,4.46791660674452E-07
40386.8,4.46993970311476E-07
40386.81,4.61567828912551E-07
40386.82,4.68899320106691E-07
40386.83,4.59080688539499E-07
40386.84,4.52907751647853E-07
40386.85,4.57623322631372E-07
40386.86,4.55341848910687E-07
40386.87,4.42041210500026E-07
40386.88,4.38089871415444E-07
40386.89,4.48221179981323E-07
40386.9,4.42712792897776E-07
40386.91,4.34510543251219E-07
40386.92,4.33974528098363E-07
40386.93,4.05123319600303E-07
40386.94,4.07323705385466E-07
40386.95,4.24784407951419E-07
40386.96,4.19405920120759E-07
40386.97,3.9423519127236E-07
40386.98,3.94090607755129E-07
40386.99,3.89533710738401E-07
40387,3.68313129245473E-07
40387.01,3.56364844138685E-07
40387.02,3.60649129402718E-07
40387.03,3.68988604890919E-07
40387.04,3.67072157939443E-07
40387.05,3.63744274996504E-07
40387.06,3.67891540222412E-07
40387.07,3.56364561625577E-07
40387.08,3.49944155836987E-07
40387.09,3.46462625598198E-07
40387.1,3.43011947318321E-07
40387.11,3.38626578413344E-07
40387.12,3.3733714031515E-07
40387.13,3.41598596716575E-07
40387.14,3.33079912920987E-07
40387.15,3.30528817202797E-07
40387.16,3.26808705862178E-07
40387.17,3.2317610855748E-07
40387.18,3.27081634656276E-07
40387.19,3.18102027095482E-07
40387.2,3.25320812458839E-07
40387.21,3.17217047596465E-07
40387.22,2.96309447054105E-07
40387.23,2.8757682437719E-07
40387.24,2.74363680503082E-07
40387.25,2.74588828560025E-07
40387.26,2.55708049714642E-07
40387.27,2.46512332657388E-07
40387.28,2.22242026626272E-07
40387.29,2.14791822513093E-07
40387.3,1.98743080674612E-07
40387.31,1.97942315765215E-07
40387.32,1.9425861831453E-07
40387.33,1.87164871593531E-07
40387.34,1.8362881828424E-07
40387.35,1.7155296355328E-07
40387.36,1.63470656893815E-07
40387.37,1.534537537287E-07
40387.38,1.48031933646526E-07
40387.39,1.35078368906378E-07
40387.4,1.33942223434989E-07
40387.41,1.2576732342729E-07
40387.42,1.15951406432112E-07
40387.43,1.15468828728511E-07
40387.44,1.15417212385969E-07
40387.45,1.10531628230682E-07
40387.46,9.42160487137748E-08
40387.47,8.77214969168743E-08
40387.48,7.90060072872665E-08
40387.49,7.06068359742085E-08
40387.5,6.13049570188753E-08
40387.51,5.45687703100336E-08
40387.52,4.70217119463096E-08
40387.53,4.13402782270584E-08
40387.54,3.35035300958543E-08
40387.55,2.7392341573935E-08
40387.56,2.07985107968626E-08
40387.57,1.4317707091858E-08
40387.58,6.8087371041755E-09
40387.59,0
40387.6,0
40387.61,0
40387.62,0
40387.63,0
40387.64,0
40387.65,0
40387.66,0
40387.67,0
40387.68,0
40387.69,0
40387.7,0
40387.71,0
40387.72,0
40387.73,0
40387.74,0
40387.75,0
40387.76,0
40387.77,0
40387.78,0
40387.79,0
40387.8,0
40387.81,0
40387.82,0
40387.83,0
40387.84,0
40387.85,0
40387.86,0
40387.87,0
40387.88,0
40387.89,0
40387.9,0
40387.91,0
40387.92,0
40387.93,0
40387.94,0
40387.95,0
40387.96,0
40387.97,0
40387.98,0
40387.99,0
40388,0
40388.01,0
40388.02,0
40388.03,0
40388.04,0
40388.05,0
40388.06,0
40388.07,0
40388.08,0
40388.09,0
40388.1,0
40388.11,0
40388.12,0
40388.13,0
40388.14,0
40388.15,0
40388.16,0
40388.17,0
40388.18,0
40388.19,0
40388.2,0
40388.21,0
40388.22,0
40388.23,0
40388.24,0
40388.25,0
40388.26,0
40388.27,0
40388.28,0
40388.29,0
40388.3,0
40388.31,0
40388.32,0
40388.33,0
40388.34,0
40388.35,0
40388.36,0
40388.37,0
40388.38,0
40388.39,0
40388.4,0
40388.41,0
40388.42,0
40388.43,0
40388.44,0.000940340301432689
40388.45,0.00211798454698488
40388.46,0.00327249158536917
40388.47,0.00443005394670471
40388.48,0.00549017688990587
40388.49,0.00653741986064462
40388.5,0.00759170336275968
40388.51,0.00875332639824519
40388.52,0.00952388812751705
40388.53,0.0107699501737306
40388.54,0.0395939534278231
40388.55,0.0779278947452429
40388.56,0.106635626613906
40388.57,0.124015308778871
40388.58,0.118102847054859
40388.59,0.103110775878759
40388.6,0.0771561119863031
40388.61,0.052427247666064
40388.62,0.0316877250337161
40388.63,0.0158353180372322
40388.64,0.00657189193498262
40388.65,0.000558601088445618
40388.66,0.000521115589997136
40388.67,0.000503168327808623
40388.68,0.000468719754521131
40388.69,0.000445656053013917
40388.7,0.000430155268603331
40388.71,0.000399358264356385
40388.72,0.000388698045854654
40388.73,0.000346639192489452
40388.74,0.000317298457497746
40388.75,0.000286742998979509
40388.76,0.00024766092649494
40388.77,0.000209196200739595
40388.78,0.000198004864133508
40388.79,0.000183745156413154
40388.8,0.000170393648704923
40388.81,0.000160187743441379
40388.82,0.000150550250104494
40388.83,0.000144565059511673
40388.84,0.000135610576920729
40388.85,0.00012712926166286
40388.86,0.000118582494149459
40388.87,0.000119215126003173
40388.88,0.000107812463387363
40388.89,9.69004168184108E-05
40388.9,9.31749495524218E-05
40388.91,8.82939975870305E-05
40388.92,9.16409826799317E-05
40388.93,9.30781348183637E-05
40388.94,8.99934754910904E-05
40388.95,8.41790157165428E-05
40388.96,8.27444965279354E-05
40388.97,7.89072529664686E-05
40388.98,8.04564506272597E-05
40388.99,7.85289102381988E-05
40389,7.88378260182108E-05
40389.01,7.9938174366807E-05
40389.02,7.70045610819573E-05
40389.03,7.74557133137258E-05
40389.04,7.24775047096117E-05
40389.05,7.17973834784975E-05
40389.06,7.06079911612308E-05
40389.07,6.96201225461525E-05
40389.08,6.7750381659332E-05
40389.09,6.90500747834826E-05
40389.1,6.66563498043422E-05
40389.11,6.5851194321017E-05
40389.12,6.3106948277743E-05
40389.13,6.43698489491157E-05
40389.14,6.41166014703314E-05
40389.15,6.28356790130903E-05
40389.16,6.12527924160906E-05
40389.17,6.01470210447682E-05
40389.18,5.82021659152191E-05
40389.19,5.47451270010234E-05
40389.2,5.13912402428748E-05
40389.21,5.24051020061828E-05
40389.22,4.95855207628752E-05
40389.23,5.06365000853936E-05
40389.24,4.85062221267972E-05
40389.25,4.78249170533366E-05
40389.26,4.79728570522076E-05
40389.27,4.42383718048188E-05
40389.28,4.15176157738716E-05
40389.29,4.10597708182593E-05
40389.3,4.33559561664591E-05
40389.31,4.03006588713183E-05
40389.32,3.98085621622038E-05
40389.33,3.86531535343502E-05
40389.34,3.80191378135131E-05
40389.35,3.73023484780776E-05
40389.36,3.6113679538639E-05
40389.37,3.61993012249476E-05
40389.38,3.69401763249379E-05
40389.39,3.74673125071583E-05
40389.4,3.41557834085334E-05
40389.41,3.46566410080138E-05
40389.42,3.37104885890533E-05
40389.43,3.25499444593489E-05
40389.44,3.3005295652646E-05
40389.45,3.27748233021417E-05
40389.46,3.37934990337677E-05
40389.47,3.18087081469297E-05
40389.48,3.22409867326271E-05
40389.49,3.13768234289056E-05
40389.5,3.13807936043704E-05
40389.51,3.07939091980578E-05
40389.52,3.01559499877202E-05
40389.53,2.88312330622926E-05
40389.54,2.7434645251992E-05
40389.55,2.87867236479971E-05
40389.56,2.83653821475935E-05
40389.57,2.92030509399101E-05
40389.58,2.84048652400968E-05
40389.59,2.90312199571036E-05
40389.6,2.87094566438516E-05
40389.61,2.8296802868994E-05
40389.62,2.75022997874153E-05
40389.63,2.79177667004024E-05
40389.64,2.67303671213261E-05
40389.65,2.57585122195602E-05
40389.66,2.6681649173294E-05
40389.67,2.64224548883097E-05
40389.68,2.60601106558198E-05
40389.69,2.44786944820515E-05
40389.7,2.36459513405313E-05
40389.71,2.41221976004061E-05
40389.72,2.34389001674919E-05
40389.73,2.19746982013331E-05
40389.74,2.22910821076337E-05
40389.75,2.11300384926509E-05
40389.76,2.12510001127841E-05
40389.77,2.2481965956645E-05
40389.78,2.31393345598105E-05
40389.79,2.27946559552484E-05
40389.8,2.20499066266646E-05
40389.81,2.12089162800388E-05
40389.82,2.11137611701811E-05
40389.83,2.08654064302115E-05
40389.84,2.15274309356593E-05
40389.85,2.12938859918115E-05
40389.86,2.1774532517834E-05
40389.87,2.18171663041858E-05
40389.88,2.2665479788429E-05
40389.89,2.08250749549033E-05
40389.9,2.07366653813925E-05
40389.91,1.99884998979668E-05
40389.92,1.95057557484628E-05
40389.93,1.8228688678332E-05
40389.94,1.81792907697178E-05
40389.95,1.74188446519076E-05
40389.96,1.78302133018969E-05
40389.97,1.86346074442526E-05
40389.98,1.91951589800889E-05
40389.99,1.8118222693956E-05
40390,1.78644801301545E-05
40390.01,1.82069628627396E-05
40390.02,1.73583802750239E-05
40390.03,1.77148396047674E-05
40390.04,1.80930178998023E-05
40390.05,1.73390369037882E-05
40390.06,1.74155150026658E-05
40390.07,1.73376733776568E-05
40390.08,1.72577593637557E-05
40390.09,1.7626604746703E-05
40390.1,1.73932639171002E-05
40390.11,1.75435799163498E-05
40390.12,1.72716250508025E-05
40390.13,1.68247553424799E-05
40390.14,1.61063100125115E-05
40390.15,1.63037635917847E-05
40390.16,1.58761301651059E-05
40390.17,1.64458211918608E-05
40390.18,1.62563442310823E-05
40390.19,1.56666542054469E-05
40390.2,1.52138821296593E-05
40390.21,1.52731988499669E-05
40390.22,1.54546470350968E-05
40390.23,1.51301585492165E-05
40390.24,1.45524281755625E-05
40390.25,1.44613215705144E-05
40390.26,1.43298800012178E-05
40390.27,1.45878571685742E-05
40390.28,1.39587412335971E-05
40390.29,1.43808831588516E-05
40390.3,1.380321737065E-05
40390.31,1.33801414541613E-05
40390.32,1.36083720564193E-05
40390.33,1.39328868317147E-05
40390.34,1.37075303407104E-05
40390.35,1.35171064829492E-05
40390.36,1.34380113772486E-05
40390.37,1.30545419528521E-05
40390.38,1.28919198345365E-05
40390.39,1.32602271704647E-05
40390.4,1.37080469008944E-05
40390.41,1.3597240209364E-05
40390.42,1.35289401924465E-05
40390.43,1.34472836802715E-05
40390.44,1.38480064915119E-05
40390.45,1.31169679229928E-05
40390.46,1.3078834959751E-05
40390.47,1.29605662451175E-05
40390.48,1.27369353713598E-05
40390.49,1.25634943225305E-05
40390.5,1.20464638572965E-05
40390.51,1.19698024335419E-05
40390.52,1.19518784793031E-05
40390.53,1.17044632304836E-05
40390.54,1.18677399551456E-05
40390.55,1.22301386461166E-05
40390.56,1.23996148467129E-05
40390.57,1.22668397733487E-05
40390.58,1.20607003551766E-05
40390.59,1.19028991521692E-05
40390.6,1.13528155332165E-05
40390.61,1.12628042134361E-05
40390.62,1.15035519630815E-05
40390.63,1.13472683798973E-05
40390.64,1.13684925619571E-05
40390.65,1.10518544053743E-05
40390.66,1.1010285602827E-05
40390.67,1.10594596291487E-05
40390.68,1.10241731187436E-05
40390.69,1.03539615130115E-05
40390.7,1.01290592596614E-05
40390.71,1.00066021357011E-05
40390.72,9.85108049152709E-06
40390.73,9.93357618135643E-06
40390.74,9.83499968830258E-06
40390.75,9.27826786772496E-06
40390.76,9.14260713711068E-06
40390.77,8.8906066455597E-06
40390.78,9.1054494398975E-06
40390.79,9.2291768234462E-06
40390.8,9.28077528432007E-06
40390.81,9.59688905785679E-06
40390.82,9.60533131444344E-06
40390.83,9.51699532954483E-06
40390.84,9.23322822656995E-06
40390.85,9.47808956269338E-06
40390.86,9.41637954724097E-06
40390.87,9.58463118450054E-06
40390.88,9.02833006311333E-06
40390.89,9.46621588699934E-06
40390.9,9.57581867415415E-06
40390.91,9.75094901438865E-06
40390.92,9.64835127299711E-06
40390.93,9.29922907249423E-06
40390.94,9.31236717190302E-06
40390.95,9.98393550500346E-06
40390.96,1.2687326476562E-05
40390.97,1.53304992968435E-05
40390.98,1.84727268760879E-05
40390.99,0.000185666014371853
40391,0.000434400767620195
40391.01,0.000761283439118014
40391.02,0.00114847245009321
40391.03,0.00142562679874771
40391.04,0.00158313243748185
40391.05,0.0016766246550982
40391.06,0.00176410802412267
40391.07,0.00217014012512089
40391.08,0.00265083280091139
40391.09,0.00323384399316647
40391.1,0.00396102183371895
40391.11,0.00401152482646643
40391.12,0.00372017584355741
40391.13,0.00290090700078992
40391.14,0.0020998620018856
40391.15,5.71757126487727E-05
40391.16,5.97385377112104E-05
40391.17,6.0524708531757E-05
40391.18,6.04170743092747E-05
40391.19,6.12448941600037E-05
40391.2,6.16869050168767E-05
40391.21,5.86779405950674E-05
40391.22,5.84497161843559E-05
40391.23,5.77251738796877E-05
40391.24,5.90889061791279E-05
40391.25,5.85791165305575E-05
40391.26,5.61198051282989E-05
40391.27,5.7841279719531E-05
40391.28,5.68165138130732E-05
40391.29,5.45414464612412E-05
40391.3,5.17685744077688E-05
40391.31,5.15312533107262E-05
40391.32,4.86380518989575E-05
40391.33,4.75353190991927E-05
40391.34,4.68409146499265E-05
40391.35,4.340985669604E-05
40391.36,4.09430459994777E-05
40391.37,3.78045778105632E-05
40391.38,3.72851990053825E-05
40391.39,3.64377784842386E-05
40391.4,3.56407737695381E-05
40391.41,3.46522377762306E-05
40391.42,3.45509546994131E-05
40391.43,3.76457440796316E-05
40391.44,3.73959470094087E-05
40391.45,3.64844800373689E-05
40391.46,3.54862957522428E-05
40391.47,3.62741685548104E-05
40391.48,3.36528810866539E-05
40391.49,3.25435388838276E-05
40391.5,3.2634073298988E-05
40391.51,3.06885769235335E-05
40391.52,3.06344584906518E-05
40391.53,2.86499052589692E-05
40391.54,2.74392927081338E-05
40391.55,2.58318762924937E-05
40391.56,2.47856452666195E-05
40391.57,2.21415448297446E-05
40391.58,2.10262192815388E-05
40391.59,2.00389960027111E-05
40391.6,1.8893191273062E-05
40391.61,1.85110428826958E-05
40391.62,1.78317255674146E-05
40391.63,1.66151243613723E-05
40391.64,1.59721596104483E-05
40391.65,1.46197972110355E-05
40391.66,1.43992920537433E-05
40391.67,1.44273909174991E-05
40391.68,1.4293575516682E-05
40391.69,1.46089971005532E-05
40391.7,1.43821047300445E-05
40391.71,1.40087669695102E-05
40391.72,1.42223253604322E-05
40391.73,1.41821024900393E-05
40391.74,1.42659754705078E-05
40391.75,1.5138048476865E-05
