t,Obs_Soil Moisture_expression_noisy
40232.42,0.349279452328398
40232.43,0.343306527582898
40232.44,0.350143903044227
40232.45,0.348356505051176
40232.46,0.356675367457225
40232.47,0.35157502395367
40232.48,0.348558728502952
40232.49,0.349067560379291
40232.5,0.346720291688412
40232.51,0.338913787700199
40232.52,0.345478727316031
40232.53,0.342477399460335
40232.54,0.344794983790812
40232.55,0.346329884729894
40232.56,0.353478181789242
40232.57,0.352838196606776
40232.58,0.349266870240213
40232.59,0.346512276967033
40232.6,0.34984840317613
40232.61,0.3517877923998
40232.62,0.343475626388654
40232.63,0.343051156862715
40232.64,0.34270089625176
40232.65,0.34237753441222
40232.66,0.345017758842358
40232.67,0.341205487182158
40232.68,0.349253427654847
40232.69,0.341655711276872
40232.7,0.334761481468629
40232.71,0.338217810060839
40232.72,0.341602795554747
40232.73,0.345421034674932
40232.74,0.352544634442755
40232.75,0.357143517398085
40232.76,0.355947041929652
40232.77,0.348779649042272
40232.78,0.345411323470983
40232.79,0.343844543022908
40232.8,0.336951603347456
40232.81,0.343472280538571
40232.82,0.342904046075102
40232.83,0.340435868280121
40232.84,0.34001090819733
40232.85,0.330874238805161
40232.86,0.339832685886109
40232.87,0.348432042580572
40232.88,0.349317915485229
40232.89,0.35240643879423
40232.9,0.356896420339329
40232.91,0.353338671471039
40232.92,0.345849440271817
40232.93,0.349554489965068
40232.94,0.353016404323516
40232.95,0.352748855643425
40232.96,0.353862308209541
40232.97,0.359118453418753
40232.98,0.361340850932949
40232.99,0.356115670783558
40233,0.348438793974697
40233.01,0.354934599429522
40233.02,0.357463107801198
40233.03,0.348689881078318
40233.04,0.350861927813695
40233.05,0.349180481109101
40233.06,0.344803731837464
40233.07,0.338117960746132
40233.08,0.332589654983239
40233.09,0.341400940812338
40233.1,0.351667968062641
40233.11,0.354219645446377
40233.12,0.349438964730957
40233.13,0.347275366355878
40233.14,0.352427512186207
40233.15,0.360438967299337
40233.16,0.368156606328565
40233.17,0.363980817986007
40233.18,0.360803099803345
40233.19,0.361692342940031
40233.2,0.36026440927307
40233.21,0.354120168867407
40233.22,0.353050165069872
40233.23,0.364902102943909
40233.24,0.364706922616427
40233.25,0.355908983228661
40233.26,0.353773190159262
40233.27,0.350569673240667
40233.28,0.340649828900868
40233.29,0.347217711202891
40233.3,0.354660165346972
40233.31,0.347125328666328
40233.32,0.352788217948707
40233.33,0.354517810737014
40233.34,0.353903745574434
40233.35,0.355305702168188
40233.36,0.350867528963591
40233.37,0.348374613109597
40233.38,0.349105685142997
40233.39,0.352338155622015
40233.4,0.356518630762916
40233.41,0.349614545273266
40233.42,0.351900718178711
40233.43,0.359790821525216
40233.44,0.369016716973397
40233.45,0.383851781248947
40233.46,0.382821039271941
40233.47,0.385647756008723
40233.48,0.385783136857925
40233.49,0.377793822659267
40233.5,0.378373164435231
40233.51,0.370678714204101
40233.52,0.365698445661894
40233.53,0.371571402744027
40233.54,0.36781724965807
40233.55,0.38240714829219
40233.56,0.382908522322959
40233.57,0.386097423846982
40233.58,0.384741854351783
40233.59,0.380982590309029
40233.6,0.380696032769767
40233.61,0.381248575427223
40233.62,0.379476612189315
40233.63,0.380490989613224
40233.64,0.389966319381749
40233.65,0.398443527035412
40233.66,0.397186323746688
40233.67,0.404150226745415
40233.68,0.387031578538468
40233.69,0.393305327414353
40233.7,0.396130256661341
40233.71,0.391775839250888
40233.72,0.391798536154121
40233.73,0.400693141825826
40233.74,0.392681358266365
40233.75,0.392909709825572
40233.76,0.401019183266922
40233.77,0.398972125636362
40233.78,0.392256872336603
40233.79,0.400251598077345
40233.8,0.407365275318273
40233.81,0.393041148190183
40233.82,0.39936309697737
40233.83,0.385277818804196
40233.84,0.388371919054215
40233.85,0.398158371588208
40233.86,0.398997497958096
40233.87,0.384157028723587
40233.88,0.385402340234255
40233.89,0.387899877918199
40233.9,0.372135236721039
40233.91,0.374102164272507
40233.92,0.377946369223617
40233.93,0.372409875066862
40233.94,0.374456245414113
40233.95,0.37537768431248
40233.96,0.372696828688316
40233.97,0.373935823018303
40233.98,0.375663832738949
40233.99,0.380801975104558
40234,0.377154135153852
40234.01,0.37408147892458
40234.02,0.369263420997883
40234.03,0.365106052690346
40234.04,0.371049401574343
40234.05,0.373377754184096
40234.06,0.371802795421735
40234.07,0.371731123106183
40234.08,0.371499697782263
40234.09,0.375584969554915
40234.1,0.375742862354909
40234.11,0.37841558653196
40234.12,0.385853376772927
40234.13,0.376806027980908
40234.14,0.381541028044577
40234.15,0.379241653123127
40234.16,0.383893513656533
40234.17,0.385478018481619
40234.18,0.38380148991711
40234.19,0.376896919837639
40234.2,0.378285069487954
40234.21,0.3723117048259
40234.22,0.375682175823308
40234.23,0.376789169046835
40234.24,0.375920729010026
40234.25,0.370207458370499
40234.26,0.370829542868734
40234.27,0.362584323016773
40234.28,0.363419399012578
40234.29,0.368634795717886
40234.3,0.376320648651239
40234.31,0.371776359044284
40234.32,0.369530002867555
40234.33,0.368276279495972
40234.34,0.369681571639256
40234.35,0.357409458143525
40234.36,0.365899055105906
40234.37,0.362032206467449
40234.38,0.35764702975736
40234.39,0.353526304348013
40234.4,0.360590257327878
40234.41,0.359139912036216
40234.42,0.359721709353875
40234.43,0.348736243611411
40234.44,0.351545855172112
40234.45,0.348756656929921
40234.46,0.349301577325761
40234.47,0.347190438594464
40234.48,0.347190037104403
40234.49,0.350054664842692
40234.5,0.348415343311011
40234.51,0.336901835375166
40234.52,0.331922515724339
40234.53,0.336496538752511
40234.54,0.337702687819209
40234.55,0.334908110609697
40234.56,0.332448501171373
40234.57,0.333512213373156
40234.58,0.333597196980453
40234.59,0.336576355273154
40234.6,0.342753431471077
40234.61,0.348440708575492
40234.62,0.350351036367875
40234.63,0.342424862318432
40234.64,0.348536244504627
40234.65,0.347032704581508
40234.66,0.351216201627919
40234.67,0.35029845568921
40234.68,0.349673273002611
40234.69,0.354464395151469
40234.7,0.346920337657167
40234.71,0.344642066039207
40234.72,0.339228978590814
40234.73,0.342152149326723
40234.74,0.335426332222999
40234.75,0.331450812059373
40234.76,0.327078712617414
40234.77,0.32202755414595
40234.78,0.329395272803188
40234.79,0.326248188607934
40234.8,0.324746963381561
40234.81,0.328907548049092
40234.82,0.329229174629697
40234.83,0.328077592054495
40234.84,0.323892969034854
40234.85,0.32533199236047
40234.86,0.322556056600336
40234.87,0.319466481197327
40234.88,0.319743894845119
40234.89,0.321587598034187
40234.9,0.320828828995489
40234.91,0.32336652885097
40234.92,0.31797696772382
40234.93,0.322072342355837
40234.94,0.323057335028815
40234.95,0.326188386634659
40234.96,0.316179003175767
40234.97,0.315388128444964
40234.98,0.31952016754578
40234.99,0.315138182036266
40235,0.317933044253582
40235.01,0.310804211404383
40235.02,0.311653999843733
40235.03,0.307729929233078
40235.04,0.306810080714392
40235.05,0.315164990425837
40235.06,0.314823806394093
40235.07,0.317602901966224
40235.08,0.317480127907797
40235.09,0.309143168020636
40235.1,0.30751487402407
40235.11,0.312207532502227
40235.12,0.318908327397291
40235.13,0.320018447462094
40235.14,0.319838976634614
40235.15,0.323901881421151
40235.16,0.327950554024301
40235.17,0.333124004784423
40235.18,0.342891039445977
40235.19,0.343186843954809
40235.2,0.350982046811114
40235.21,0.338450132468129
40235.22,0.344100779245945
40235.23,0.34084560735256
40235.24,0.335357339052785
40235.25,0.333278485495062
40235.26,0.332485008857087
40235.27,0.334503597750608
40235.28,0.330385492332982
40235.29,0.335350522121395
40235.3,0.337289777141053
40235.31,0.342482230392326
40235.32,0.350104144810264
40235.33,0.353159218385874
40235.34,0.353696646056911
40235.35,0.349204600945922
40235.36,0.345740508174821
40235.37,0.348041302499753
40235.38,0.349817514535566
40235.39,0.352150559999927
40235.4,0.351477083132183
40235.41,0.354107403516599
40235.42,0.361138919024596
40235.43,0.351970364584378
40235.44,0.352670809537204
40235.45,0.359531171804396
40235.46,0.359181426346378
40235.47,0.368608294192437
40235.48,0.370831844341989
40235.49,0.363795947919681
40235.5,0.365174492339031
40235.51,0.359449136263791
40235.52,0.362464648663868
40235.53,0.354611256177691
40235.54,0.360635420980818
40235.55,0.356923862439904
40235.56,0.356697863813448
40235.57,0.368725426586601
40235.58,0.367500560858403
40235.59,0.369473267940487
40235.6,0.372519914190873
40235.61,0.375397082179547
40235.62,0.383694856998215
40235.63,0.38207039091787
40235.64,0.385561411594924
40235.65,0.384203676664154
40235.66,0.382214549568129
40235.67,0.384825993522506
40235.68,0.383470251703275
40235.69,0.375816640327322
40235.7,0.373792734872728
40235.71,0.372484468726833
40235.72,0.370127965492208
40235.73,0.361472196409261
40235.74,0.362121304913811
40235.75,0.363595611189774
40235.76,0.364996601478503
40235.77,0.362212589056044
40235.78,0.367292405810512
40235.79,0.362535294376822
40235.8,0.360659542717442
40235.81,0.352687105219806
40235.82,0.346141048632008
40235.83,0.349862802759961
40235.84,0.339599479873988
40235.85,0.336053071229967
40235.86,0.336492986734474
40235.87,0.332883719028775
40235.88,0.34067696751369
40235.89,0.346988028007874
40235.9,0.347876360573972
40235.91,0.342528677225471
40235.92,0.343308287940496
40235.93,0.352985021918378
40235.94,0.3523021372798
40235.95,0.350257920518773
40235.96,0.35819121224283
40235.97,0.352054691981385
40235.98,0.354638969200416
40235.99,0.354869670953891
40236,0.362327022729467
40236.01,0.36236135521291
40236.02,0.370846662040785
40236.03,0.374188628985358
40236.04,0.37974577869358
40236.05,0.369362228938166
40236.06,0.370993280492859
40236.07,0.369632837046262
40236.08,0.371596855644383
40236.09,0.379537873250473
40236.1,0.381957580110516
40236.11,0.378983816556503
40236.12,0.379860819400252
40236.13,0.387158895912399
40236.14,0.382971962171163
40236.15,0.38339324304097
40236.16,0.371875819646115
40236.17,0.386441729413478
40236.18,0.385431581877186
40236.19,0.382819453820399
40236.2,0.382554520728456
40236.21,0.3820373420024
40236.22,0.375575414939837
40236.23,0.363372497964085
40236.24,0.360713459992953
40236.25,0.360141444299341
40236.26,0.356784596486155
40236.27,0.364717335005854
40236.28,0.3773907038196
40236.29,0.381625759704632
40236.3,0.375151363517127
40236.31,0.378558132127557
40236.32,0.378960416344498
40236.33,0.370360771074892
40236.34,0.365431283670918
40236.35,0.364348391045959
40236.36,0.36662518627627
40236.37,0.366014210295213
40236.38,0.370835457948139
40236.39,0.378118332131388
40236.4,0.374659836256835
40236.41,0.377417663173239
40236.42,0.38668903732533
40236.43,0.385611877967275
40236.44,0.392845360190042
40236.45,0.3859838253033
40236.46,0.382015415542301
40236.47,0.381522651966593
40236.48,0.376022508639036
40236.49,0.37052303080321
40236.5,0.370429710656924
40236.51,0.375704679020031
40236.52,0.368324310361822
40236.53,0.3777691196252
40236.54,0.380022090637657
40236.55,0.370612200135438
40236.56,0.369781317370831
40236.57,0.373059170632371
40236.58,0.370791448155581
40236.59,0.365787891928374
40236.6,0.359500627722272
40236.61,0.354870803266368
40236.62,0.352040365357698
40236.63,0.353126194779846
40236.64,0.352063052753902
40236.65,0.350453513023226
40236.66,0.359224213282362
40236.67,0.367402186329879
40236.68,0.353629728230138
40236.69,0.35841956250886
40236.7,0.356538837440647
40236.71,0.350422858364317
40236.72,0.348187674639631
40236.73,0.349146911511287
40236.74,0.348165272406867
40236.75,0.351561138101948
40236.76,0.353864324498308
40236.77,0.353018880057741
40236.78,0.356073561947699
40236.79,0.368172579096922
40236.8,0.363142187961282
40236.81,0.370880839191771
40236.82,0.36871031084961
40236.83,0.364569043457512
40236.84,0.368788702695625
40236.85,0.3694217349086
40236.86,0.360665860086051
40236.87,0.360119391517912
40236.88,0.357347098049708
40236.89,0.350819705386115
40236.9,0.361890082563537
40236.91,0.360933052691348
40236.92,0.367067267251524
40236.93,0.374808488134144
40236.94,0.373004284946594
40236.95,0.383803017382216
40236.96,0.384442394935841
40236.97,0.376598100433768
40236.98,0.363191435793597
40236.99,0.362721146921445
40237,0.365904370495661
40237.01,0.373797042973335
40237.02,0.36911307174024
40237.03,0.363499333603203
40237.04,0.366882896610114
40237.05,0.364381492317953
40237.06,0.366202867312151
40237.07,0.362687013785699
40237.08,0.361538836935105
40237.09,0.358182911508783
40237.1,0.358783551760965
40237.11,0.357902718299758
40237.12,0.35607245537705
40237.13,0.354535165862481
40237.14,0.348722652521427
40237.15,0.350457653447945
40237.16,0.349375415384486
40237.17,0.348517603125712
40237.18,0.345074658915146
40237.19,0.350378504477012
40237.2,0.348395919912739
40237.21,0.342600788353975
40237.22,0.337461444866172
40237.23,0.336854631291712
40237.24,0.332048278182691
40237.25,0.335674708290441
40237.26,0.338386754261962
40237.27,0.344427915257671
40237.28,0.344878524850791
40237.29,0.340005402930045
40237.3,0.344711602779713
40237.31,0.348713955292992
40237.32,0.354839448358721
40237.33,0.363971055527897
40237.34,0.363489008811552
40237.35,0.361588347072663
40237.36,0.362422453865736
40237.37,0.35655807691435
40237.38,0.361275762265682
40237.39,0.354548487614284
40237.4,0.352096336377915
40237.41,0.358406643500262
40237.42,0.357037762385773
40237.43,0.357936378269946
40237.44,0.359397853497485
40237.45,0.359922170118819
40237.46,0.356181798839423
40237.47,0.350338307607922
40237.48,0.352139419601413
40237.49,0.353021694479558
40237.5,0.357353571766361
40237.51,0.359782253711328
40237.52,0.352535116485853
40237.53,0.354480518737026
40237.54,0.348061204001411
40237.55,0.353295829450204
40237.56,0.352011667362905
40237.57,0.349716173237144
40237.58,0.34636037198813
40237.59,0.346309982387194
40237.6,0.352921984339935
40237.61,0.356442212303979
40237.62,0.359784090318256
40237.63,0.352167453018641
40237.64,0.3534080887131
40237.65,0.360474213242993
40237.66,0.354904780911525
40237.67,0.354205686160878
40237.68,0.351775966299853
40237.69,0.354572456751998
40237.7,0.348234588445661
40237.71,0.344233549515206
40237.72,0.340129127839098
40237.73,0.348566972689367
40237.74,0.352000405399336
40237.75,0.347020005998104
40237.76,0.346487590997194
40237.77,0.350046043939632
40237.78,0.350845489821252
40237.79,0.349556799122731
40237.8,0.350227608401999
40237.81,0.352404492759908
40237.82,0.360638587359154
40237.83,0.361652359285596
40237.84,0.358459712232658
40237.85,0.36442708701367
40237.86,0.365227652750923
40237.87,0.365650827717687
40237.88,0.369530462974639
40237.89,0.370623008324065
40237.9,0.363585572122505
40237.91,0.363516566946756
40237.92,0.362786979729068
40237.93,0.360935139151471
40237.94,0.372771060275006
40237.95,0.37392901789559
40237.96,0.369840948762874
40237.97,0.366887678150556
40237.98,0.369574609669346
40237.99,0.363312416092025
40238,0.371993612198976
40238.01,0.377231217729831
40238.02,0.375221337915512
40238.03,0.370069215212013
40238.04,0.371282863912704
40238.05,0.369481052103762
40238.06,0.367960579783724
40238.07,0.372131691103694
40238.08,0.37401457564083
40238.09,0.372154587842831
40238.1,0.374905251531199
40238.11,0.373145525026898
40238.12,0.367518529796772
40238.13,0.369680338846619
40238.14,0.378778309119924
40238.15,0.3817258206988
40238.16,0.370137359642384
40238.17,0.371663786213163
40238.18,0.370278533384142
40238.19,0.362965110128706
40238.2,0.355253798537992
40238.21,0.354500338218665
40238.22,0.361545281075982
40238.23,0.363965420596347
40238.24,0.357423917843818
40238.25,0.357681742855454
40238.26,0.349131114190568
40238.27,0.347284955094434
40238.28,0.346671445722431
40238.29,0.354688406278684
40238.3,0.364016230503929
40238.31,0.359291797402361
40238.32,0.353860274289285
40238.33,0.347184988505383
40238.34,0.353873592440556
40238.35,0.352970341828153
40238.36,0.352897191652801
40238.37,0.352001664098957
40238.38,0.349673575293601
40238.39,0.352831139485021
40238.4,0.348467304748619
40238.41,0.352830131275849
40238.42,0.353161265891748
40238.43,0.360144664372682
40238.44,0.360685239819797
40238.45,0.366703940261961
40238.46,0.359290567945502
40238.47,0.359191498923294
40238.48,0.360538550500615
40238.49,0.369173291886177
40238.5,0.369882844784279
40238.51,0.375808869658691
40238.52,0.376654463589757
40238.53,0.373036951403504
40238.54,0.372490433342753
40238.55,0.372429996424216
40238.56,0.368130783587889
40238.57,0.370029582475012
40238.58,0.370430854491826
40238.59,0.374716897676797
40238.6,0.368992097817456
40238.61,0.37200342231798
40238.62,0.374857641803623
40238.63,0.378163256715327
40238.64,0.373680324739543
40238.65,0.36066698834164
40238.66,0.366754140481258
40238.67,0.364840455598107
40238.68,0.366653025405029
40238.69,0.371097203717615
40238.7,0.372273011601315
40238.71,0.377255737092724
40238.72,0.381535042579208
40238.73,0.388615081460016
40238.74,0.380580037569167
40238.75,0.373086438073289
40238.76,0.373141600587349
40238.77,0.377952532380637
40238.78,0.378310146665502
40238.79,0.374506574111957
40238.8,0.374761968236352
40238.81,0.371975164022179
40238.82,0.369584254870149
40238.83,0.365306160392762
40238.84,0.364154673598489
40238.85,0.365873892141514
40238.86,0.359592802645162
40238.87,0.356051688579461
40238.88,0.358734392998389
40238.89,0.364494947446447
40238.9,0.371966532696486
40238.91,0.366088797192542
40238.92,0.367470147965253
40238.93,0.370728697333677
40238.94,0.363476589423295
40238.95,0.367784389715122
40238.96,0.369626157597482
40238.97,0.365565512727245
40238.98,0.364168548722446
40238.99,0.361689942175777
40239,0.363204850992113
40239.01,0.363994333863532
40239.02,0.360491096654326
40239.03,0.356277374470581
40239.04,0.355152118103426
40239.05,0.34387075117783
40239.06,0.354332763650378
40239.07,0.353064289635858
40239.08,0.353184969580762
40239.09,0.353424117717965
40239.1,0.352403709440539
40239.11,0.35108307089476
40239.12,0.359769165036297
40239.13,0.357288308135374
40239.14,0.357215569018712
40239.15,0.357167733913124
40239.16,0.374214386583268
40239.17,0.376089734854137
40239.18,0.38044410398892
40239.19,0.372610702217256
40239.2,0.365200037649464
40239.21,0.355846871559563
40239.22,0.356854820570271
40239.23,0.361571560257815
40239.24,0.354048048517565
40239.25,0.348652678602776
40239.26,0.352665490125744
40239.27,0.355942573355992
40239.28,0.35944922278476
40239.29,0.357652659487312
40239.3,0.356114119581423
40239.31,0.356323186973166
40239.32,0.362876390304905
40239.33,0.35881130109586
40239.34,0.365642765868388
40239.35,0.369062671463123
40239.36,0.369951935362662
40239.37,0.367410684625449
40239.38,0.36915855799726
40239.39,0.37004518025035
40239.4,0.372681647539385
40239.41,0.364187479850172
40239.42,0.363782203044691
40239.43,0.373061547656687
40239.44,0.373879749991261
40239.45,0.374189045474234
40239.46,0.374282112189771
40239.47,0.372962039559383
40239.48,0.379013831037076
40239.49,0.375675963128296
40239.5,0.370778341758065
40239.51,0.373146980019761
40239.52,0.382486151847731
40239.53,0.37633098367059
40239.54,0.374336827469707
40239.55,0.37131403903847
40239.56,0.370595373581326
40239.57,0.368063761786769
40239.58,0.371065169907969
40239.59,0.380977380371459
40239.6,0.379472162587346
40239.61,0.389533099305475
40239.62,0.388121842136361
40239.63,0.38661401861634
40239.64,0.385060663808676
40239.65,0.378457461036949
40239.66,0.380900591238759
40239.67,0.377248128703526
40239.68,0.371659433176476
40239.69,0.370696587862567
40239.7,0.372558450618971
40239.71,0.369430848973555
40239.72,0.368512268674807
40239.73,0.363689601443186
40239.74,0.359160798266637
40239.75,0.359354109352093
40239.76,0.355338257577848
40239.77,0.355104221224845
40239.78,0.350542663881877
40239.79,0.346265587291642
40239.8,0.346517501164369
40239.81,0.34811646057978
40239.82,0.353369361972672
40239.83,0.353642231521437
40239.84,0.348551309378567
40239.85,0.353207050743958
40239.86,0.361480454386404
40239.87,0.373737887528137
40239.88,0.37145693433984
40239.89,0.367813360097884
40239.9,0.363063302285594
40239.91,0.363884986076819
40239.92,0.360644609376271
40239.93,0.353667419820131
40239.94,0.355403104275775
40239.95,0.348327338420599
40239.96,0.342781497920383
40239.97,0.339853623782358
40239.98,0.340224786816333
40239.99,0.345944940233908
40240,0.338766439125269
40240.01,0.336346280186082
40240.02,0.333063394424741
40240.03,0.333781675906196
40240.04,0.33139384287796
40240.05,0.334397927130061
40240.06,0.33665083199614
40240.07,0.336343018165979
40240.08,0.336215339782555
40240.09,0.337129477436846
40240.1,0.340594575610781
40240.11,0.342715666817948
40240.12,0.343218931108619
40240.13,0.338244653210752
40240.14,0.341090555315464
40240.15,0.338243804102745
40240.16,0.339119859206623
40240.17,0.343678575354228
40240.18,0.336540764220949
40240.19,0.341505098908428
40240.2,0.348336035131612
40240.21,0.350639863688617
40240.22,0.346523872545996
40240.23,0.343261798662844
40240.24,0.338974706876736
40240.25,0.336124289469349
40240.26,0.331188085106489
40240.27,0.329285853169121
40240.28,0.326215657741755
40240.29,0.320987118541922
40240.3,0.327155058290129
40240.31,0.322505232594702
40240.32,0.325322367944888
40240.33,0.32939606006871
40240.34,0.331224679747564
40240.35,0.328786643497268
40240.36,0.330717814804254
40240.37,0.330373967481606
40240.38,0.329719675716309
40240.39,0.330216632090265
40240.4,0.333986332448026
40240.41,0.337454982976859
40240.42,0.335964993181723
40240.43,0.342769908703187
40240.44,0.344501476236643
40240.45,0.349327865832703
40240.46,0.350104584818082
40240.47,0.354911767217708
40240.48,0.361634362970159
40240.49,0.363339047635401
40240.5,0.365320491913396
40240.51,0.358293552076772
40240.52,0.355529104005233
40240.53,0.353505210759524
40240.54,0.34193811706233
40240.55,0.34129719558987
40240.56,0.340151663291105
40240.57,0.345749050742294
40240.58,0.344976086453439
40240.59,0.344898567896192
40240.6,0.34723688659265
40240.61,0.346669541055611
40240.62,0.355119179018756
40240.63,0.36008094957383
40240.64,0.352505702538758
40240.65,0.354163901622136
40240.66,0.353671592656391
40240.67,0.345798990314047
40240.68,0.340115668837392
40240.69,0.342037636664942
40240.7,0.344365332666714
40240.71,0.340283434041104
40240.72,0.344512949875435
40240.73,0.352193989658475
40240.74,0.356280298029523
40240.75,0.348238973051855
40240.76,0.343260498411729
40240.77,0.343529201554767
40240.78,0.352450348657152
40240.79,0.347333914130459
40240.8,0.350260039907055
40240.81,0.350995790938176
40240.82,0.351652674781185
40240.83,0.348001565026718
40240.84,0.348474382746077
40240.85,0.343909709469057
40240.86,0.341598706093284
40240.87,0.349108489883372
40240.88,0.343959290660576
40240.89,0.346600086294729
40240.9,0.346007086714327
40240.91,0.349196261143314
40240.92,0.361910441018553
40240.93,0.366506511529627
40240.94,0.37741486853134
40240.95,0.379725408682455
40240.96,0.380417906231058
40240.97,0.380762968624518
40240.98,0.377613612679307
40240.99,0.381515974303702
40241,0.380178068898081
40241.01,0.380409603928924
40241.02,0.376806175253276
40241.03,0.362027499636046
40241.04,0.359761525482962
40241.05,0.352967619188884
40241.06,0.346505809501182
40241.07,0.350006768590755
40241.08,0.34568048868277
40241.09,0.340056612699858
40241.1,0.337871056961242
40241.11,0.340013505670005
40241.12,0.344687652987769
40241.13,0.347532142790512
40241.14,0.347893657248294
40241.15,0.353507747526184
40241.16,0.355504680530458
40241.17,0.347605116502129
40241.18,0.354484064983893
40241.19,0.359008357407989
40241.2,0.354957021706612
40241.21,0.367941400798459
40241.22,0.358041671565494
40241.23,0.352400219288262
40241.24,0.356257997654913
40241.25,0.355655701589174
40241.26,0.348461881975295
40241.27,0.350445156064597
40241.28,0.34920769461425
40241.29,0.341978735700635
40241.3,0.345878889414883
40241.31,0.344984965035657
40241.32,0.345541639837114
40241.33,0.352333278554008
40241.34,0.359433232499213
40241.35,0.359200079279971
40241.36,0.353728044716418
40241.37,0.3599351728777
40241.38,0.356539872994288
40241.39,0.364329895642091
40241.4,0.362502394272933
40241.41,0.367364504339204
40241.42,0.364132136746585
40241.43,0.363067931393607
40241.44,0.362120888303509
40241.45,0.363957933480506
40241.46,0.360816603397719
40241.47,0.356443217012589
40241.48,0.357881101422615
40241.49,0.36274773382041
40241.5,0.367929985556647
40241.51,0.369523914503592
40241.52,0.374970987536558
40241.53,0.375138063996976
40241.54,0.37373803459349
40241.55,0.367939446060765
40241.56,0.365574590454372
40241.57,0.360502860341308
40241.58,0.361090770006563
40241.59,0.359071316028577
40241.6,0.349768017583057
40241.61,0.344705767195464
40241.62,0.343323596963919
40241.63,0.343824279710355
40241.64,0.336884945594713
40241.65,0.327427279666728
40241.66,0.329547759480698
40241.67,0.330141991486706
40241.68,0.322850889793359
40241.69,0.325348570932649
40241.7,0.327438109187981
40241.71,0.328109789630199
40241.72,0.333330297271447
40241.73,0.33826900627038
40241.74,0.337277433827941
40241.75,0.33062297531645
40241.76,0.327120258191337
40241.77,0.321980380969661
40241.78,0.314697776289147
40241.79,0.308200992293561
40241.8,0.313883399369562
40241.81,0.31429295897436
40241.82,0.316955918024619
40241.83,0.317888663845263
40241.84,0.319225622358915
40241.85,0.315848724550776
40241.86,0.322673765707675
40241.87,0.324592770274474
40241.88,0.333199787637749
40241.89,0.3345237874385
40241.9,0.331691551860793
40241.91,0.333937235560684
40241.92,0.338484564691844
40241.93,0.338988726759008
40241.94,0.339928370189522
40241.95,0.333258752889899
40241.96,0.341429761983692
40241.97,0.34492583723365
40241.98,0.345658124722054
40241.99,0.34903320851049
40242,0.355132479895458
40242.01,0.362309896592241
40242.02,0.353709420926665
40242.03,0.358636749164935
40242.04,0.35829874165923
40242.05,0.346377560515899
40242.06,0.347633200791853
40242.07,0.343117279002416
40242.08,0.339836132361054
40242.09,0.347130899286073
40242.1,0.354923693560044
40242.11,0.35570279307962
40242.12,0.357007267274671
40242.13,0.353113606626271
40242.14,0.350808350728321
40242.15,0.346684754689294
40242.16,0.34262599496713
40242.17,0.346527067765267
40242.18,0.348186413595177
40242.19,0.34251462212803
40242.2,0.350844449560436
40242.21,0.344578784304742
40242.22,0.347907561046668
40242.23,0.351800997196728
40242.24,0.351019195200502
40242.25,0.362637131659478
40242.26,0.359166685469879
40242.27,0.365165662862426
40242.28,0.36776509120165
40242.29,0.370629795946543
40242.3,0.365682414179096
40242.31,0.361780226984385
40242.32,0.364762467852316
40242.33,0.373415153736436
40242.34,0.372003247170724
40242.35,0.373051358939565
40242.36,0.378927360073326
40242.37,0.379880901261702
40242.38,0.372326125949578
40242.39,0.37397677128672
40242.4,0.380969875965147
40242.41,0.386052734197169
40242.42,0.386627070327787
40242.43,0.39447596946966
40242.44,0.385841280778164
40242.45,0.382238918771918
40242.46,0.383928085078717
40242.47,0.38469442595461
40242.48,0.387336634914986
40242.49,0.387824442547509
40242.5,0.384044005941881
40242.51,0.389545576600243
40242.52,0.390149894615513
40242.53,0.380216976219639
40242.54,0.39117576427381
40242.55,0.38045610966925
40242.56,0.374814387312588
40242.57,0.366069144412614
40242.58,0.377806939344753
40242.59,0.377167584760073
40242.6,0.385317728929517
40242.61,0.379754567154112
40242.62,0.383848554133203
40242.63,0.388963399651503
40242.64,0.383284215599829
40242.65,0.383826267725005
40242.66,0.383203673260722
40242.67,0.379997199857704
40242.68,0.385386145690934
40242.69,0.385329402924994
40242.7,0.394609718437038
40242.71,0.400015050269437
40242.72,0.394972366514837
40242.73,0.394206078393664
40242.74,0.384564206914014
40242.75,0.380045921570795
40242.76,0.389013131284287
40242.77,0.378659660014225
40242.78,0.380061233252523
40242.79,0.387408176480032
40242.8,0.383339936786551
40242.81,0.383668835999144
40242.82,0.38365172863474
40242.83,0.381664401632755
40242.84,0.379715263300791
40242.85,0.364430468661591
40242.86,0.35960493252377
40242.87,0.361991751518763
40242.88,0.372371685815105
40242.89,0.372475879671959
40242.9,0.369178754092659
40242.91,0.370832689036564
40242.92,0.373782351664025
40242.93,0.38234278421284
40242.94,0.37833602540191
40242.95,0.375469027079327
40242.96,0.362935041509489
40242.97,0.354860431126021
40242.98,0.35627331693287
40242.99,0.349205226550815
40243,0.352067088428449
40243.01,0.353004635694407
40243.02,0.354233457375734
40243.03,0.350970487049089
40243.04,0.361424580714302
40243.05,0.358621894811257
40243.06,0.350114308085229
40243.07,0.345513733126687
40243.08,0.347312306439788
40243.09,0.348917031348374
40243.1,0.34004774136588
40243.11,0.327896527433583
40243.12,0.33233479702854
40243.13,0.331327104255371
40243.14,0.339598108443934
40243.15,0.339963037542906
40243.16,0.34813389022164
40243.17,0.339145946597819
40243.18,0.342774956040906
